Kids_First_Biospecimen_ID,HAVCR2,LAG3,PDCD1,CD274,CTLA4,TIGIT,IDO1,SIGLEC15,ecotype
BS_F65GWS21,2.9781956296816516,1.8718436485093177,0.49569516262406876,0.2630344058337938,0.12432813500220177,0.0,0.6959938131099002,0.0,Intermediate
BS_F6V1Y4QS,2.7803100990433753,0.6229303509201767,0.056583528366367514,0.5058909297299573,0.02856915219677092,0.014355292977070054,0.056583528366367514,0.04264433740849372,Intermediate
BS_F9Y4Z92G,2.263034405833794,0.46466826700344427,0.12432813500220177,0.3334237337251918,0.17632277264046287,0.070389327891398,0.25096157353321874,0.056583528366367514,Immune-desert
BS_FCDAH728,4.664482840364682,1.8073549220576042,0.35614381022527536,1.4905701304462013,0.08406426478847455,0.09761079662642233,0.13750352374993502,0.08406426478847455,Intermediate
BS_FEV5A0HN,1.922197848396367,0.2630344058337938,0.0,0.3103401206121505,0.04264433740849372,0.0,0.02856915219677092,0.35614381022527536,Immune-desert
BS_FGJH1X0S,2.594548549550354,0.7907720378619999,0.04264433740849372,1.7180875839605168,0.070389327891398,0.8399595874895318,0.22650852980867975,0.02856915219677092,Immune-desert
BS_FKASA3MN,1.9927684307689242,0.11103131238874395,0.0,0.2016338611696504,0.12432813500220177,1.269033146455237,0.08406426478847455,0.014355292977070054,Immune-desert
BS_FN07P04C,2.4462562298895643,1.6182386555954547,0.17632277264046287,1.3617683594191536,2.292781749227846,0.0,0.11103131238874395,0.0,Immune-desert
BS_FX2P2WEG,3.475084882948783,1.9708536543404835,1.516015147003665,1.5109619192773793,1.01435529297707,1.4382928515791469,1.1243281350022014,0.02856915219677092,Inflamed
BS_FXJY0MNH,5.224966365000275,0.5753123306874368,0.15055967657538138,1.9708536543404835,0.15055967657538138,0.5459683691052925,0.3334237337251918,0.09761079662642233,Inflamed
BS_FYP2B298,3.1521834190550453,0.04264433740849372,0.014355292977070054,1.15704371014558,0.0,1.5801454844233804,0.014355292977070054,0.02856915219677092,Immune-desert
BS_G19QZG4S,5.022367813028454,0.34482849699744117,0.0,0.925999418556223,0.44360665147561457,0.2016338611696504,0.04264433740849372,0.0,Intermediate
BS_G1E5DATJ,4.033863451866284,1.1763227726404628,0.17632277264046287,1.269033146455237,0.070389327891398,1.063502942306158,0.070389327891398,0.13750352374993502,Inflamed
BS_G257VSS9,3.0531113364595623,0.16349873228287956,0.0,1.1243281350022014,0.070389327891398,0.6599245584023783,0.04264433740849372,0.18903382439001715,Intermediate
BS_G3NN392N,2.456806149230474,0.8399595874895318,0.02856915219677092,0.21412480535284734,0.070389327891398,0.09761079662642233,0.12432813500220177,0.0,Intermediate
BS_G3RJTBZD,2.140778655782796,0.5260688116675876,0.056583528366367514,0.43295940727610627,0.04264433740849372,0.056583528366367514,0.056583528366367514,0.0,Immune-desert
BS_G5NHSFD4,3.7322691995014496,1.1953475983222193,0.13750352374993502,0.7739963251111731,0.18903382439001715,1.0496307677246008,0.5753123306874368,0.17632277264046287,Immune-desert
BS_G8TXTX0H,4.792334805706692,0.7048719644563528,0.28688114778816154,0.9486008474933558,0.09761079662642233,0.056583528366367514,0.08406426478847455,0.0,Intermediate
BS_GG9W3J9Y,1.8797057662822882,0.22650852980867975,0.09761079662642233,0.45417589318580215,0.12432813500220177,1.3219280948873624,0.0,0.056583528366367514,Immune-desert
BS_GW0GKWMS,2.933572638261024,0.12432813500220177,0.070389327891398,0.25096157353321874,0.13750352374993502,0.43295940727610627,0.02856915219677092,0.014355292977070054,Immune-desert
BS_GWHYM3R4,2.526068811667588,0.0,0.070389327891398,0.014355292977070054,0.13750352374993502,0.0,0.08406426478847455,0.0,Intermediate
BS_GWSJ4Z9H,5.187451054027326,1.298658315564515,0.5160151470036647,1.2750070474998698,0.3334237337251918,0.22650852980867975,1.0496307677246008,0.04264433740849372,Inflamed
BS_H5VQJR7X,3.729008870337863,1.280956313831056,0.5058909297299573,0.7824085649273732,1.1953475983222193,0.18903382439001715,0.13750352374993502,0.0,Intermediate
BS_H97S5SQN,5.292781749227846,0.6415460290875237,0.17632277264046287,1.4854268271702418,0.27500704749986976,0.15055967657538138,0.6870606883398922,0.056583528366367514,Intermediate
BS_H9JYKFTV,3.3074285251922473,0.45417589318580215,0.0,2.7570232465074596,0.070389327891398,0.056583528366367514,0.12432813500220177,0.014355292977070054,Intermediate
BS_HDHXX8Q7,2.493134922305505,0.8155754288625726,0.16349873228287956,1.0908534304511135,0.13750352374993502,0.32192809488736235,0.32192809488736235,0.0,Intermediate
BS_HDPCQETG,4.062639828286463,1.5360529002402097,0.8237493603082727,0.5160151470036647,0.47508488294878287,0.3334237337251918,0.5260688116675876,0.08406426478847455,Inflamed
BS_HJRTC9JQ,4.878234879112339,1.5260688116675876,0.46466826700344427,1.1826922975161902,0.15055967657538138,0.17632277264046287,0.15055967657538138,0.9560566524124029,Inflamed
BS_HJV0J603,4.809928865721431,1.3504972470841332,0.7311832415722002,2.4802651220544627,0.7570232465074596,2.7990873060740036,0.0,0.722466024471091,Inflamed
BS_HRJ9145M,3.8369340113210915,0.36737106564852945,0.08406426478847455,1.7949356628035362,0.7990873060740036,0.056583528366367514,0.15055967657538138,0.0,Inflamed
BS_HWGWYCY7,5.596040632671138,1.4329594072761063,0.6135316529179271,1.3950627995175775,0.6870606883398922,0.925999418556223,1.5109619192773793,0.5945485495503542,Inflamed
BS_HZ9AYDCQ,5.0630714498426785,0.7570232465074596,0.17632277264046287,2.1009776477248208,0.13750352374993502,0.28688114778816154,0.02856915219677092,0.0,Inflamed
BS_J4JY2F3H,3.2675357980687347,0.7311832415722002,0.4005379295837288,0.41142624572646497,0.6959938131099002,0.5849625007211562,0.09761079662642233,0.070389327891398,Inflamed
BS_J6212Y48,4.135863165368679,1.2570106182060237,0.49569516262406876,0.22650852980867975,0.014355292977070054,0.17632277264046287,0.632268215499513,0.0,Intermediate
BS_J6W1RB7A,2.8257856274647914,0.12432813500220177,0.0,0.2630344058337938,0.12432813500220177,0.0,0.02856915219677092,0.02856915219677092,Intermediate
BS_J9CBGP57,3.8669079781431663,0.8875252707415875,0.11103131238874395,0.6780719051126377,0.5058909297299573,0.09761079662642233,0.22650852980867975,0.02856915219677092,Intermediate
BS_JB43XBCQ,5.36562255611334,0.5945485495503542,0.5459683691052925,1.4059923596758368,1.1375035237499351,0.9855004303048849,0.7739963251111731,0.22650852980867975,Inflamed
BS_JDSNFYQ0,3.33771109212829,0.09761079662642233,0.16349873228287956,1.0356239097307212,0.5558161550616397,0.48542682717024166,0.13750352374993502,0.014355292977070054,Intermediate
BS_JJVH7WR0,2.722466024471091,0.6507645591169021,0.0,0.5558161550616397,0.16349873228287956,0.5558161550616397,0.08406426478847455,0.014355292977070054,Immune-desert
BS_JMD386Z2,4.140778655782796,1.5410191531335593,0.09761079662642233,1.2387868595871168,0.925999418556223,0.5945485495503542,0.2630344058337938,0.21412480535284734,Intermediate
BS_JP95KMRD,5.050936965225225,1.7484612330040354,0.056583528366367514,0.9927684307689242,0.47508488294878287,0.45417589318580215,0.25096157353321874,0.13750352374993502,Inflamed
BS_JQGJQ2QZ,5.273515889702116,1.5945485495503542,0.0,0.5655971758542251,0.6870606883398922,0.43295940727610627,0.18903382439001715,0.12432813500220177,Inflamed
BS_JQVAWTTM,5.137913322088407,0.22650852980867975,0.0,0.7570232465074596,0.12432813500220177,0.5360529002402097,0.08406426478847455,0.0,Intermediate
