cluster	LM22_B cells naive	LM22_B cells memory	LM22_Plasma cells	LM22_T cells CD8	LM22_T cells CD4 naive	LM22_T cells CD4 memory resting	LM22_T cells CD4 memory activated	LM22_T cells follicular helper	LM22_T cells regulatory (Tregs)	LM22_T cells gamma delta	LM22_NK cells resting	LM22_NK cells activated	LM22_Monocytes	LM22_Macrophages M0	LM22_Macrophages M1	LM22_Macrophages M2	LM22_Dendritic cells resting	LM22_Dendritic cells activated	LM22_Mast cells resting	LM22_Mast cells activated	LM22_Eosinophils	LM22_Neutrophils	ssGSEA_Microglia_Core_Homeostatic	ssGSEA_Microglia_Klemm2020	ssGSEA_MDM_Klemm2020	ssGSEA_MgTAM_Antunes2021	ssGSEA_MoTAM_Antunes2021	ssGSEA_DAM_KerenShaul2017	ssGSEA_MHC_Class_I	ssGSEA_MHC_Class_II	ssGSEA_IFN_Gamma_Response	ssGSEA_IFN_Alpha_Response	ssGSEA_T_Cell_Cytotoxicity	ssGSEA_T_Cell_Exhaustion	ssGSEA_Chemokine_T_Cell_Recruitment	ssGSEA_MAPK_Activity	ssGSEA_TGFb_Immunosuppression	ssGSEA_M1_Macrophage	ssGSEA_M2_Macrophage	ssGSEA_Glioma_Inflammatory_Wang2017	ssGSEA_NK_Cell_Activity	ssGSEA_Tregs_Friebel2020	ssGSEA_Dendritic_Cell_Activation	ssGSEA_Neutrophil_Activation	ssGSEA_Cell_Cycle_Proliferation	ssGSEA_Stemness_Brain_Tumor
1	0.16245430335616257	-0.1270089536050158	0.2510000341659195	-0.1318173352314928	-0.09336298888975307	-0.2426106372145031	0.0910468075383436	0.03135912762906337	-0.1895542191283414	0.08849619246174728	-0.020547303603459605	-0.23580248262209874	0.28170097298164554	0.2762506254458909	0.35114609212691966	-0.10372403211731138	-0.035080647363629605	-0.02919257072494351	-0.20393289918065813	-0.03779666462223213	0.34029840453402865	0.20339412808741364	0.1453012767372498	0.1344137888094638	0.5517781786326428	0.1561697821075532	0.6383546029208381	0.3573916432662026	0.22828374917627453	0.19874639230539964	0.6540768816334581	0.566145946916905	0.574095198049429	0.5322130306910311	0.5245623064940322	-0.05045031631789893	0.6962753291511641	0.7496723209197388	0.4334470669417301	0.5991370560752922	0.6050834874324816	0.6738225958625936	0.5521498033763566	0.7725882774994752	0.6460964056619874	0.35288632046497154
2	-0.07977394448097065	0.35612919599173726	-0.010788985830781247	-0.028894449217305537	0.32717523321762393	0.0003447182989145246	-0.09424460246106375	0.5264693385658195	0.12030981323909933	-0.04260160084181278	0.2869055561111061	0.07323669474543726	-0.2499173776079447	0.20876682192211	-0.08979221312727677	-0.3833820485430225	0.2133191625914278	0.11698602224210201	0.5244105963305483	-0.17723666332822224	-0.009142633701597515	0.04770252938730919	-1.0538804630672511	-1.0528967878770499	-0.9343033574932551	-1.0524587536863121	-0.853695716390819	-1.0471927460927368	-0.7771012551514256	-1.1004888790267642	-0.771828082537474	-0.6144351132110724	-0.9234933670194116	-0.8908254326363919	-1.0391206827629558	-0.7147792187932558	-0.9511825355743194	-0.8095520713717818	-0.9726902958126865	-0.8770194525658302	-0.6896760492025416	-0.8005288996186916	-0.7853192320716889	-0.7224538887310649	0.7126794083706581	0.14810503652329166
