Kids_First_Biospecimen_ID	PROGENy_Androgen	PROGENy_EGFR	PROGENy_Estrogen	PROGENy_Hypoxia	PROGENy_JAK_STAT	PROGENy_MAPK	PROGENy_NFkB	PROGENy_PI3K	PROGENy_TGFb	PROGENy_TNFa	PROGENy_Trail	PROGENy_VEGF	PROGENy_WNT	PROGENy_p53
BS_4B0BAVTX	0.5568158483189314	0.8947443733453762	0.5237241062264714	0.9618634668942637	0.9026633897515027	1.0191739387799732	0.7283093192127831	1.0038462174302243	0.9894231549779273	0.6810175032860423	0.7527936794860608	0.7845394221004772	0.7131821472748485	0.7954583272026698
BS_4BM3F6XJ	0.5962552615158252	0.7428566985912014	0.45192022876990123	1.0705615818289047	0.8665457657061696	0.9183464120604382	0.7480037957659068	0.956861687083096	0.9117648394278823	0.7257221195297173	0.8066321007562566	0.7749224519433856	0.6248908499925766	0.8306876109689352
BS_4C6B11E4	0.6018732949307268	0.8150728443344536	0.540649057020442	1.0460825578694892	0.9723555293077799	0.9890270032034679	0.8469531386982976	0.9945376580428893	1.0155438216832988	0.7819859796719962	0.8246967266323957	0.9044189175775843	0.6068028835077287	0.8843899577469067
BS_4GNN7J8E	0.5603909574275774	0.8075248181916245	0.4690608902596684	0.9796860544338177	1.0103656224185185	0.9733993850315277	0.8421594217400175	0.9244916087289291	0.9955088274276327	0.7924704068051025	0.8453403234913088	0.895083190374668	0.6904097814940003	0.8721869081356112
BS_4KNBXM3C	0.506960847996877	0.8542033581513113	0.5428293990230116	0.9485560234342085	0.897122751223428	0.9164565600308547	0.7515075155462518	0.9893510693434449	0.9309692493936814	0.7146380837355357	0.8461670358873458	0.8547328245167657	0.6781197474594471	0.7485083125266262
BS_4Q3KRCZT	0.551083400386484	0.892751027577953	0.4744696351741429	1.0849008347387286	0.8690697560201686	1.0074205175613113	0.8489098818965864	0.9515341847778412	1.0127536523942742	0.7947575194031361	0.7638301134326732	0.9693806950469324	0.6961676431219653	0.8820796495170794
BS_4QW2S1Q8	0.5286775971024457	0.8978931132966257	0.3096903242872735	0.9478643090908653	1.0385747979543933	1.0336845613501517	0.7459437344077602	0.9790522477753073	1.0100621842977178	0.6717188942085488	0.7930828840305383	0.8064547862505235	0.6662254762692837	0.822547716052264
BS_4T0HQ9QF	0.5348540641233746	0.8286403846689355	0.5228238939900404	1.0671458767615734	0.9528017314116917	0.9505933733631381	0.7220720581846347	0.931442258663659	0.8722964853358723	0.6531214037151872	0.7595720538359529	0.7997712294518042	0.6651180824403086	0.9065829268946557
BS_4V42BXBT	0.5491528503490143	0.8539767790099988	0.4859072918850333	0.9772590293812216	0.8417129385484219	0.9567446330274955	0.6640242228227717	1.0162457831738987	0.9506197807689598	0.5751727600714875	0.7458661143224042	0.7734201784361429	0.6005363148786199	0.8179791458872789
BS_51RA1PGE	0.5772449559642273	0.893604216590136	0.2743796802922403	1.0735421185250815	0.9200724433501227	1.0278484118128703	0.7447941833990149	0.9649068441254192	0.967252774520621	0.6754731643917611	0.7566210979564709	0.8833168954012993	0.7009551947763802	0.782840161151237
BS_52C576HH	0.4008608481756321	0.793916942779171	0.28073286457811353	0.940925999703967	0.8721897318324912	1.040762722389174	0.6662930821994288	0.9758042636663784	0.8984106568983403	0.5308979849128226	0.7876002854313275	0.748815491448759	0.5823186093224129	0.8358100759148824
BS_5965SFPZ	0.5983490529330031	0.7446089568347084	0.365042902715489	0.9493999423410671	0.8875487596818076	0.8408782878303142	0.6105620716819282	0.9807632477879605	0.9327179965886016	0.5404894168145554	0.7032165765606786	0.6806113374414589	0.6417240211097235	0.772826700213517
