Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
BS_H97S5SQN	0	0.264313196902323	0.0800278728216321	0.340863024013181	0	1.06639899685412	0	0.0853962026353251	0	0	0	0.41506598902583	1.90801017493728	0	0	3.10824668200863	0	0.0480589951266529	0	0.953965230662736	0	0.264663231941266	0.02	0.19737306209002	1.01208921435358	8.53500959692898
BS_H9JYKFTV	0	0.0163616728589188	0.0168081253273116	0.17364357576504	0	1.50202288095106	0	0.0455959402806884	0	0	0.443060005179496	0	0.312813996855708	1.93649995143174	0.0346484122047183	1.22068657868067	0	0.0334985174770774	0	0.835769747798114	0	0.806114587511917	0.13	0.104702649149349	1.06248203294102	7.37752399232246
BS_HDHXX8Q7	0	0.135909947394331	0	1.14788199933102	0	0	0	0.119691848979838	0	0	0.0155273249418423	0	0.275343963146934	0	0.0852816211382931	1.88734747745527	0	0	0.0264131304723547	0	0	0	0.36	0.0413584594444572	1.08711127651818	3.69339731285988
BS_HDPCQETG	0.539353463777062	0	0.27542886377147	0.278232215986326	0	1.10051157953485	0	0.272645948676046	0.0266448963151607	0.273627098764245	0.119576905351844	0.328247041449189	1.5082955395309	0	0.25480757937049	7.29708801065842	0	0	0	0	0	0.27628941727466	0.18	0.0773278647089616	1.07840875351095	12.5507485604607
BS_HJRTC9JQ	0.0761118713575078	0	0	0.119866967278953	0	0.360412220726536	0	0.0972706143589699	0.0648172173524602	0	0.202687220962626	0.0965368470299838	0.0396792176340232	0.385791755832719	0.00593584593313392	3.39464182980815	0	0	0.17746662221001	0	0	0.0411810017606101	0	0.382312403341613	0.937038461397081	5.06239923224568
BS_HJV0J603	2.174056103234	0	0.732054770497732	1.13485280798943	0	1.37963833876064	0.850817405020178	0.394018522793966	0	0	3.38987055620417	0	3.98879926591823	0.614744714410566	0	0	0	0.0842167209377661	0.250980029033239	0	4.03648163027259	6.99718506582959	0.01	0.364569099489047	0.943875315645243	26.0277159309021
BS_HRJ9145M	0	0.134209056346851	0.22090412211727	0	0.260657498012975	0.503672833846826	0	0.175894786039428	0	0.0667886604800909	0	0.199725485515941	0	1.00541741054962	0.00540089264451589	3.23216600250726	0	0	0	1.31424607458303	0.0651930020910299	0.462595576416798	0.03	0.162066751218646	1.04230835761035	7.64687140115163
BS_HWGWYCY7	0	0.417188198642529	0.0781389138786663	0.788907894081955	0	0.494557220563322	0	0.191634157017302	0.249670505590058	0	0.421250884015201	0	1.50017164162029	0	0.0923903957468136	6.65627687297072	0	0.0637181034171581	0.640574534451597	0	0.0326798074761379	0.0672938455762373	0.01	0.299112882969224	0.970220084559422	11.694452975048
BS_HZ9AYDCQ	0	0.125634458039881	0.0321807891327442	0	0	2.17798422426813	0	1.55530675474459	0	0	0.430094325547316	0.678230135628108	4.86008447895254	0	0.00148721525054913	2.52124523291274	0	0.0411453229298192	0.228801545946414	0	0.295809355418755	0	0.5	0.011523492858882	1.09309579852633	12.9480038387716
BS_J4JY2F3H	0.192368519577892	0	0.138283701405982	1.19857357147659	0	0.0471245816460887	0	0.422676636072954	0.0250575042718705	0.156872456764788	0	0.0698806524796254	0.937205524002414	0	0.157401589986572	2.80149731926639	0	0	0	0.0534802079240769	0	0	0.04	0.160630269229293	1.02729887083644	6.20042226487524
BS_J6212Y48	0	0.0188241760998724	0	0.239197069689279	0	0.615630055740801	0	0.386030958749534	0	0	0.20299991743011	0.145205393611036	0.746165403746022	0	0.045046384036072	2.27511643329121	0	0	0.443011320380895	0	0.00263853021940707	0	0.13	0.106189210655371	1.04677975157265	5.11986564299424
BS_J6W1RB7A	0.0332999465296036	0	0	0.166450582794749	0	0.0182056799076287	0.0072881483014691	0.0136186449744807	0.0447928922319757	0	0.490739669543265	0	0.595083737644352	1.21812213874803	0	0.672996265149953	0	0	0	0.454991391779145	0	0.337501113527784	0.08	0.130195937054459	1.06336251382445	4.05309021113244
BS_J9CBGP57	0	0.0438821067476451	0.0109779058339105	0.172876341781522	0	0.0735390320664244	0	0.393135402400416	0	0	0	0.314508208276955	1.21438403442693	0	0.0286472460040735	2.57467981452228	0	0	0	0.436426052480123	0.00517802052690453	0	0.14	0.0995020372140618	1.06892386880848	5.26823416506718
BS_JB43XBCQ	0.877416428468554	0.18997415873643	0	0.801616428832974	0	0.752478075100096	0	0.0285107458426298	0	0	0	0.497073480520304	3.99005714017173	0	0	0.78387154664585	0	0.031150521958533	0	1.21546601432655	0.544335076973216	0.750679940964397	0.01	0.32904121958821	0.954975340106125	10.4626295585413
BS_JDSNFYQ0	0	0.0875960573407769	0	0.267790656975708	0	0.369132069754365	0	0	0.00742042564921977	0	0.055038485734731	0	1.36898139369058	0	0.114936565061434	1.35785672022182	0	0	0.129558566070406	0	0	0	0.01	0.359315592859655	0.940234147700082	3.75831094049904
BS_JJVH7WR0	0	0.0203513680673432	0.000515772983447027	0	0.233524715890209	0.457864542381977	0	0.0072569797328154	0	0	0	0.069329743932354	0.0130174579857483	0.186338119110427	0	0.868919763193389	0	0.00368431421038966	1.36655569846284	0	0.0518737697304434	0	0.86	-0.0259199275194784	1.12398689674372	3.27923224568138
BS_JMD386Z2	0	0.0210445472485309	0	0.238825064513006	0	1.26768955918494	0	0.0209860702897991	0	0	0.239401240818095	0.0401940854014264	0.478855675174731	0	0	2.29181157446278	0	0.00671638961803311	0.460631469277981	0	0	0.306550657983804	0.08	0.129789229858456	1.03657446847625	5.37270633397313
BS_JP95KMRD	0.113248283230844	0	0	0.854096790205137	0	0.832426072581275	0	0.832486766571522	0	0	0.470294515452494	0.140470129317669	2.96719945626211	0	0	8.09756263006023	0	0.297304407255589	0.409775042763188	0	0.330222278660791	0	0.17	0.0819718938801292	1.07238310531064	15.3450863723608
BS_JQGJQ2QZ	0	0.538071204125858	0.0673431986755799	0.609900700452223	0.520175589164361	2.69904031346287	0	0.879895448187269	0	0	2.23841188948007	0.228756298128807	3.12214237820136	0.299926817217766	0	4.04549848045104	0	0	1.61563650603262	0	0	0.0184257445583711	0.87	-0.0264026523164074	1.08976736609862	16.8832245681382
BS_JQVAWTTM	0.0580147056056551	0.164316408776728	0	0.0048393055181312	0	0.58781261169093	0	0.147431649602353	0	0	0	0.405493581360516	2.02350123105468	0	0.0330590786743871	0.907406517645052	0	0	0	0.317091593291164	0.132453662269841	0	0.02	0.249210020002808	0.993383943689502	4.78142034548944
BS_JQXHHK0K	0.136931894436717	0	0	0.0149898312826834	0	0.333646916167215	0	0.16828219388644	0	0	0.17401947667184	0.0452436234376084	0.253674477810239	0	0.0030856479536354	1.53969462350363	0	0.0430612228935653	0.159656967503541	0	0	0.000976080307014905	0.19	0.0724793144042967	1.06710316720293	2.87326295585413
BS_JRYJGYC4	0	0.167155872969782	0.913017032848623	0.325171795953004	0	0.551295871548608	0.00201768101535103	0.0140687714902767	0	0	0.349254344951836	0	0.481682092876426	0.135651309993415	0.00563783681989259	1.69474666340012	0	0	0	0.21539522567663	0.170991334591169	0.166658887553929	0.14	0.0970104209867732	1.05184435520411	5.19274472168906
BS_JS95PE0J	0	0.117660997813523	0.080222135234466	0	0	0.884982796488564	0	0	0	0	0.339819592220495	0	2.09136789340372	0	0.0531934051825444	5.51942901007529	0	0.0126891979440491	0	0.62937910980923	0.222849187406988	0.073205138912496	0.44	0.027706920038098	1.10822266185017	10.0247984644914
BS_JTWNJ8T7	0.0291789008186389	0	0	0.28793644853839	0	0.150565362753342	0	0.53753414129866	0	0	0	0.345552067778869	0.0598452222096712	0.593788799502226	0	2.38677411245636	0	0.0890053551025445	0	0.354099819867593	0	0	0.57	0.00261315485987874	1.11395529104954	4.8342802303263
BS_JVW2JJ39	0.135402414568364	0	0.587872279658687	0.29007852451855	0.21137889674254	0	0	0.407849132097658	0	0	0.267650774797874	0.0992614452628503	0	0.0365125671294275	0	1.33610841828732	0	0	0	0	0	0.287463282061488	0.76	-0.0186726334288007	1.10395677882213	3.65957773512476
BS_K0X3PZGN	0.105837698488864	0.244476713044828	0.347253002564722	0.609001795431103	0	7.63861260484353	0.0246301365460135	0	0	0	1.36361861481113	0	4.95085159778203	0	0.638839231315499	11.2283027232664	0	1.28431800644218	2.67371780811138	0	0	0.238927783283202	0.02	0.209425793626382	0.996985192264851	31.3483877159309
BS_K17VQECG	0.0629563830068378	0	0.000717352282967554	0.178740707066288	0	0.258049108833492	0	0.0707210444972982	0	0	0	0.0294081005480659	0.112226216602324	0	0.0388929135740701	1.2968578771485	0	0.00315914460530135	0.0681961465524598	0	0	0.0130884409829738	0.02	0.243059108650374	0.999673806382116	2.13301343570058
BS_K2PCC777	1.71573800197175	0	0.194306913311958	1.12695533983622	0.0896994898936198	1.94427430865709	0	0	0	0	0.894188799725895	0.0208645118169977	2.88764934056676	0	0	2.97362260047555	0	0.112648544402899	0.298635221148448	0	0	1.26074514316401	0.03	0.167367375709704	1.01884738490686	13.5193282149712
BS_K74N1BXQ	1.0224824579067	0	0.555443141774254	0.11215160706372	0	0.361292728155321	0	1.07378363606631	0	0	0.171357423729222	0.0964150541311864	2.84488358743472	0.088834442267788	0	4.04412020970212	0	0	0.156970836528738	0	0	0	0.2	0.0651956332949543	1.07005987975726	10.5277351247601
BS_K81PZXP2	0.0512926962700696	0	0.101923211537562	0	0	0.248624315414366	0	0.314630255498966	0	0	0	0.36419489531313	1.09331648663447	0	0.173752009534055	3.91121083967426	0	0	0	2.08360338486383	0.216430823739419	0.15034929649108	0.13	0.109231855305498	1.07553522737499	8.70932821497121
BS_K88T8SW7	10.2169514737474	0	1.14271816009998	3.59500646576611	0	2.47877870193896	0.982157320274925	1.88881060593972	0	0	0.705840028578658	0	1.04727215116843	0.569863221033646	1.37481734595778	1.10749634721762	0.0544584768321733	0	0.748497647701805	0	0	0	0	0.379806278451625	0.938520873681954	25.9126679462572
BS_KABQQA0T	0.0453376894435014	0.153226151624888	0	0.267267848682925	0	1.90993505148144	0	0.320129975742394	0.161953653085965	0	1.4100066766315	0	0.530274911357561	0.443093032423241	0.0130443670129601	0.758260268817643	0	0	1.51808457715088	0	0	0	0.97	-0.0423067012001136	1.11001663859174	7.53061420345489
BS_KBEX4RT2	0.268009708925425	0	0	0	0	0.311715012886752	0	0.209175402340903	0.272962638094289	0.451498127687459	0	0.150510331473432	0	4.46730916294636	0.119564262538707	3.21460694692067	0	0	0.482019173951336	0	0	1.34293633396211	0.7	-0.009735676166601	1.15493015445704	11.2903071017274
BS_KFD5128N	0.111389003733238	0.572555176148714	0	0.389136158046325	0	0.859429594209277	0	0	0	0	0.698614907771713	0	0.0820110845767876	0	0	1.67022235022635	0	0.0505914884609736	0.253472549336261	0	0	1.17182912702971	0.23	0.061071667670379	1.0683012342666	5.85925143953935
BS_KKDTW11T	0	0.640642248435415	0.27700474692682	0	0.936922571740351	2.44652599001065	0	0	0	0	0.681736940299092	0.155514621456274	0	0	0	0.715737244682959	0.596224227233759	0	0	0.418772327974236	0	0.933951710798988	0.86	-0.0253126911395236	1.10319687604384	7.80303262955854
BS_KP735TJ6	0.0762728825575483	0.0491850458451805	0.0192100998889668	0	0	0.0386501488661635	0	0.444874807044344	0	0	0.0257069210861563	0.0970707515312571	0.361004806197877	0.161574407351147	0	0.512450564811969	0	0.0484152064812552	0	0.15426965311136	0.17614489357477	0.0708319997518132	0.54	0.0078717428064583	1.07747124073444	2.23566218809981
BS_KQ6ZW085	0.0323950159506156	0	0	0.223411047059311	0	0.858425714861517	0	0.118374652288923	0.00734948669497466	0	0.0255874911784017	0.159825541010052	0.228141791307402	0	0	0.675021940121891	0	0.00642990360342811	0.286316087591528	0	0.00650642295243747	0.045900126108886	0.25	0.0554287897255501	1.06769438399135	2.67368522072937
BS_KRS4EV4X	0	0.111778418689821	0.0939250803489712	0.163759664107018	0	0.553440670853758	0	0.0225092552941474	0	0	0.0777446270810263	0.0837438783931955	0.109275132063842	0.224115979723823	0.0208751339996914	0.663131484607108	0.0226647247887734	0	0.891791830982999	0	0.00976619200248596	0	0.75	-0.0153331245368587	1.08763491533141	3.04852207293666
BS_KS8HMGA6	0.453209638940564	0	0.0372432190414205	1.2145267875933	0	6.12885780035582	0	1.21920048171124	0	0	2.20898064125774	0	3.83712905733369	0.110944872803358	0.025477915947392	6.71299598932847	0	0	0.383349521011136	0	0	0.463899813639403	0.2	0.0658338973970829	1.06346254084519	22.7958157389635
BS_KVPWHDR4	0.00590855270674977	0.00605872695109133	0	0.151014240740797	0	1.01131897440485	0	0.0771569851680391	0.0235462956105915	0	0.0427475533870959	0.127049700237671	0.628315038976186	0	0.112902673154516	4.36146930464764	0	0.0730754175873821	0	0	0	0.126595845448506	0.13	0.104630594445971	1.07741937261674	6.74715930902111
BS_M0FA190Y	0	0.211721966844947	0	0.27585370099972	0	0.901784536152782	0	1.25051293052199	0	0	0	0.514565728648755	2.66012908013351	0	0	1.53087217191511	0	0	0	2.886391155012	1.20051038044298	0	0.18	0.0759556353280874	1.07427021079027	11.4323416506718
BS_M0XGZ53Z	0.153578153777395	0	0.0208492988158509	0.0925980945303968	0.0184910735290991	0.403659468615497	0	0.075320454206377	0	0	0.695521378330921	0	0.241707555263865	0.0739699183848831	0	3.68559725543919	0	0.272649522885188	1.33476849070371	0	0.137750530556485	0.0499111658056786	0.86	-0.0250848068661411	1.10650899090315	7.25637236084453
BS_M1PVEHCM	0.0467051172035619	0	0	0.284741052861304	0.0220374837592559	0.0572214357885596	0	0.126453399076281	0	0	0	0.0561908208024264	0.0157884607833659	0	0	1.24999068377154	0	0.0236964477703881	0.550403372495302	0	0	0.0686335299106671	0.97	-0.0456581116812662	1.11481609162651	2.50186180422265
BS_M54TWTH4	0.0318268631001041	0.146423953952165	0	0	0	0.609261702615268	0.203511439290739	0.201000802417267	0	0	0.164565727795385	0	2.79395692616591	0	0.0296623219556098	2.96333801806784	0	0	0.403063747052897	0	0.505691760542673	0	0.0600000000000001	0.141045662695595	1.04412106597357	8.05230326295585
BS_M7XB258E	0.174819593614502	0.233055166077381	0	0.417885846462923	0	2.86963832556323	0	0.457902821202688	0	0	0	2.28120790979449	3.85351226876975	0	0	6.4245862919407	0	0.217543517848816	0	4.86300111632918	0.137665603066182	0.924536625702515	0.17	0.0840897119906674	1.07230670182755	22.8553550863724
BS_M85CXHDV	0.0808899503584343	0	0.0500489243897401	0.172822445057605	0	0.292744228105189	0	0.0256187988287637	0.0604170608875297	0	0.0135217023506117	0.000643624370964559	0.215899416460138	0.493405737939338	0.136186380614647	3.57692665244222	0	0	0.255538243343785	0	0	0.0280623626821231	0.0600000000000001	0.150247507093752	1.06565728266768	5.40272552783109
BS_MB7WN0ZB	0.102462939409908	0	0.237669732052454	0.211063672341523	0	0.627043968202937	0	0.103345221996878	0	0	0.0525156093055342	0.0943993378970954	0.704738298991958	0.015990630835193	0.0430699351903605	1.80396954008989	0	0	0	0.0961003022143219	0	0.0228323469805859	0.32	0.046905366000249	1.07258266031586	4.11520153550864
BS_MD0937XT	0.0838958000062596	0	0.000619501790596114	0.0438370912732853	0	0.553127419488651	0	0.0469810678439694	0	0	0.15785188590088	0.0915591782548614	0.516570661499784	0	0	1.1146765029215	0	0.191479486970399	0.198369922797449	0	0	0.0941984678166588	0.74	-0.0134015904728492	1.08644943429287	3.0931669865643
BS_MDBT7S5Z	0	0.0039734399624163	0	0	0	0.323008708634899	0	0.240101063715886	0	0	0.0108271891555399	0.12450268274152	0.0525530735357266	0	0	1.14441797291432	0	0	0.106258863581537	0	0	0	0.57	0.00265060186012064	1.10646049747752	2.00564299424184
BS_ME6VQGG4	0.0193490697277024	0.00981617223548259	0	0.0461658818678308	0	0.875387897836437	0	0.069911796884522	0	0	0.217417698926865	0.0851721746112602	0.209553713502501	0	0.0104584038676723	1.04622096124884	0.0132812183720613	0	0.0975858034566908	0	0	0.0417905318383384	0.35	0.0434019002533011	1.07469825224735	2.7421113243762
BS_MFGZH8FK	0.00501954993557139	0.332591790739658	0.123378440637772	0.217185443662214	0.245116445324125	0	0	0.123247264953516	0	0	0.00952839659233231	0.112991004460955	1.67371116376791	0	0	1.06326587596521	0	0	0	0.329472711751276	0.290243441780571	0.766321407089162	0.11	0.119404556584283	1.05910234863886	5.29207293666027
BS_MG78HQDM	0.25876595541573	0	0	2.24955017607524	0	0	0	1.03775847051391	0	0	0	0.963712629733578	0.359015026881529	0.655532838252863	0	0	0.224932952520858	0	0.732167025809798	0	0	0.333977592742755	0.48	0.0156521087464148	1.1142794338605	6.81541266794626
BS_MWWZBQ60	0	0.089263036060647	0.00734231322058912	0.0614006145731883	0	0.176159169768496	0	0.0292560012423202	0	0	0.0344323953412375	0.0856862284860152	0.324305510176831	0	0	1.5934803484419	0	0.00547557313449635	0	0.419156067131739	0.00161232974133289	0.0651175527963659	0.15	0.0910098986904211	1.07863012445315	2.89268714011516
BS_N6TQBQ8M	0.0475240671073691	0	0	0.722012809784458	0	0.401483041400115	0	0.247646028943429	0	0	0.42242957101103	0.392017884582251	0.383933611496346	0	0	1.99565927434985	0	0.022100253105766	0	0.244496561387204	0.00987156093966998	0	0.43	0.0291690088574714	1.09227546457288	4.88917466410749
BS_N7SW36FD	0.00403983717995622	0.0044845831515319	0	0.0577519983295312	0	0.248155271139317	0	0	0	0	0.0508839776397646	0.135868353426054	0.923663713176449	0	0.00123175807082903	3.62851988408912	0	0.00971330044664957	0	0.124374268332711	0.00215030586081874	0.127281751076658	0.01	0.366981105222731	0.951566878067893	5.31811900191938
BS_N7VQ1GQB	0	0.09530294401035	0	0.372145401757523	0	0.967610091677916	0	0.0216229468768691	0	0	0	0.502928021267891	0.678213896583401	0	0	5.23171527742362	0	0	0	0.390854633680918	0	0.0815645602339861	0.01	0.26972872576638	0.992722131708193	8.34195777351248
BS_NB9XXBW6	0.016685936430897	0.312206653880538	0.0561777479123629	0.0997598708925787	0	0.690379650600098	0	0.240336772263055	0	0	0.301704014185177	0.26010799910818	2.51211987536302	0	0	2.39012201604946	0	0	0	1.49559218451225	0.036392610406482	0.230046146322953	0.02	0.195919009499275	1.01699772048475	8.64163147792706
BS_NEFAASTR	0.725135107860129	0	1.01858602673688	0.571185643636916	0	1.18178710515289	0	0.343122372806849	0	0	0.0681053466936174	0.168036408307281	0.650475150229689	0.911503645349293	0	2.58272863625578	0	0	0.222060084801779	0	0	0	0.05	0.154974866968137	1.02546250553071	8.44272552783109
BS_NEVYM2FP	0.0568615369349424	0.0411069156678351	0.00553865902993417	0.324415069699707	0	1.15136572438861	0	0.602752695206508	0	0	0	0.724367993389103	2.12785521127435	0	0	1.66005348952903	0	0.00956264043440805	0	2.3386889244911	0.301891996529229	0.272333769145012	0.01	0.264150029116725	0.98829266145195	9.61679462571977
BS_NFKKDYSV	0.093593141021276	0.257264165493799	0	0.612819266283213	0	3.11331188599912	0	0.661605834536339	0	0	1.13081161505062	0.303788214457742	1.75126479524113	0	0.139502465839062	10.7350845126124	0	0.0101164233553183	0.721409984718754	0	0	1.01745072802082	0.24	0.0566668051737326	1.07688578166665	20.5480230326296
BS_NGSG2KB6	0.0786953493828222	0.107220679370622	0	0.284536116191657	0	1.38309438770202	0	0.254751965784561	0.0884443972089425	0	0	0.816210735032845	1.16221885621777	0	0.0186636037237368	0.765689013358471	0.00529825812506931	0.0597489614079393	0	2.33000448791937	0.373197873905431	0.358712838661067	0	0.383514119881236	0.931855841977907	8.08648752399233
BS_NNYXMSTX	0.00275684747040707	0.0100248756725	0	0	0	0.528187299985892	0	0.0268675433438229	0	0.0422504625833983	0	0.271419045613216	1.07411312834179	0	0.089748160607562	8.84156161910694	0	0	0	0	0	0	0	0.435770336275716	0.917702062614199	10.8869289827255
BS_NPA6CZQF	0.00142444178348556	0.0986320890748569	0	0.0906114778275431	0	1.1257180404772	0	0.162155354756402	0.180485909292803	0	0.635169892344292	0.161708208513362	0.643508988150004	0	0.0102190487978857	1.59387321786555	0	0	0.661303233915045	0	0.0245312968288071	0.0354572648641273	0.18	0.0763081217032859	1.05184830603228	5.42479846449136
BS_NQ54ST98	0.350878379625744	0.0794591732953339	0.0783233752675381	1.18128868193702	0	0.239315400308807	0	0.0838651320172684	0	0	0	0.48868210311699	1.83236082046204	0	0.123075929048798	1.18872345701854	0	0	0	0.110993725639887	0.00776529065325986	0.426592907808385	0.01	0.288073610849428	0.971036632551887	6.19132437619962
BS_NR3P3GN2	0.0266455898025715	0	0	0.0762366913836001	0	0.185081266022503	0	0.0756613857823831	0.0117756240987133	0	0.0857853511565914	0.032705162512059	0.00148420234525224	0.549166595876533	0	1.13987715334315	0	0.00722183068349462	0	0.120791817558879	0	0.123843720988973	0	0.46959014646433	0.88441324157537	2.4362763915547
BS_NX1R0BC3	0	0.174400729977347	0	0.129535038011837	0	2.44461673609794	0	0.880629256225565	0.0408487916592704	0	1.15984620063881	0.112577117760587	1.50693961004517	5.70396971902089	0.0216672161998793	3.84362136158943	0	0	0	0.058436741946202	0	0.351529523053572	0.07	0.13756833994847	1.05624749920394	16.4286180422265
BS_P0QF87WC	0.146299993517877	0.0220673490027522	0.065502755902016	0.153018001492038	0	0.00493341104047937	0	0.352488929537121	0.0974749910260247	0	0.437000538725232	0	0	3.02028364776521	0	0.69819562499845	0	0	0	0.464808297034714	0	0.485220125984957	0.03	0.175956441292396	1.06580577451903	5.94729366602687
BS_P4PMWFMV	0.0281869926178732	0	0	0	0	1.22561027918546	0	0.301388080931722	0	0	0	0.771162364105788	0.104129112736455	0	0.11667828136597	3.13926809225826	0	0	0	0.0456890616543844	0	0.192244740902244	0.24	0.05649655128681	1.08629801717784	5.92435700575816
BS_P7W3AYKV	1.06042723749286	0	1.90035826917338	3.08138026416935	0	2.10107597881862	0	0.31199659390488	0	0	0	0.406846728055383	1.93807920833885	0	0.0233761782930643	3.79962183596042	0	0	0.393133291205859	0	0	0	0.44	0.0240301692578421	1.0805619826083	15.0162955854127
BS_PENM28KT	0.0253376424072252	0.185012136082759	0	0	0.0707436224942591	0	0	0.285210333520832	0	0	0.23867400796376	0	0	0.525336712575519	0.0591893918607629	3.16582966726151	0	0	0.0123641193051289	0	0	0.154624823342068	0.07	0.138956269488404	1.07574039419905	4.72232245681382
BS_PJC6FH4Y	0	0.0508654590834606	0.197480373377534	0.160470253923143	0	0.360572191462717	0	0.0958271671780453	0	0	0	0.198036529001135	1.6388224725217	0	0.143355670565345	2.97824257935147	0	0	0	0.529950188140641	0.145873710262675	0.0742462074353934	0	0.380427008083289	0.929853420863878	6.57374280230326
BS_PS0P3QJ3	0.0731045352176885	0	0	0	0	0.405355176951172	0	0.11630002644978	0.0446417089843769	0	0	0.0945634557423225	0.242315132177907	1.49065942659714	0	3.25301733158225	0	0	0.100174400523865	0	0	0.021653834564282	0.12	0.110116857482725	1.09989746739351	5.84178502879079
BS_PXCPK5XS	0.141503875965929	0	0.0023202372269065	0.53386364495574	0	0.390780547479388	0	0.252221088491294	0.104985614696247	0	0.180195067350148	0	0	1.35920830387392	0.264852814144227	4.26962128548205	0	0	0.084526561472217	0	0	0.0746541642362164	0.02	0.187537531799861	1.03997347860781	7.65873320537428
BS_PZVHMSYN	0	0.316998275634245	0.201598985220541	0.316312712819414	0	0	0.0139335138096223	0.184001673478343	0	0	0.147843627313604	0	0.0134153692958164	0.0854469608847937	0	0.989535919826229	0	0.0877829810672042	0	0.0277096493365023	0	0.17860651173595	0.37	0.0395834055130136	1.07133696238967	2.56318618042226
BS_Q06J3RYW	0.00874724561918878	0.0282495290436891	0	0.432841821552738	0	0.436569984634794	0	0.0228678527264146	0	0	0.140184348310859	0	0.661256553820181	0	0.00347770861692711	1.5218324256259	0	0.0175485701058944	0.167844305432857	0	0	0	0.11	0.115978666994118	1.04673235590336	3.44142034548944
BS_Q35GFYDR	0.253406984885381	0.675560208037791	0.501024465031098	0.925443903368282	0	0	0	0.562166065965946	0	0	0	0.333451759911873	0.0466221275583291	0	0.101259127937514	2.31817464771095	0	0	0	1.01803466352758	0	0	0.67	-0.00833111871385052	1.09704323038366	6.73514395393474
BS_Q9N5PRD5	0	0.0248128720395905	0	0.479627717698254	0	0.210324013289589	0	0.0954443683311104	0.0209208043339888	0	0	0.0122161535607243	0.424856194684018	0.244479364009567	0.0149081043338178	0.17132861715427	0	0	0.544598882112002	0	0	0.127692121504892	0.42	0.0343135834510502	1.07158242307931	2.37120921305182
BS_QB84TBA3	0	0.162503673108178	0	0.310988352144808	0	0.741402452589206	0	0.541206650788027	0	0	0	0.0694901377217582	0.0777020905553289	0.667261419508935	0.0178645345657671	1.80203909592305	0	0	0.217402827020893	0	0.0216013380510188	0	0.76	-0.01854089330254	1.10529577691272	4.62946257197697
BS_QGKEP3KB	1.33889210581202	0	1.92968247293108	1.04338793148582	0	0.565520261069923	0	0.291166518016791	0	0.562565478229527	0	0.684497207436119	0.709017068969908	0	0.496883167452649	10.2480099444879	0	0	0	0.341502012274172	0	0.259163739703591	0.02	0.244962097177462	0.996828590706839	18.4702879078695
BS_QH0VYVJK	0.0453492884977198	0.191306655700261	0	0.477994068658928	0	1.45048987147669	0	0.250594154270347	0.345398109142957	0	0.765286114731915	0.125809992935312	0.344877040082139	0	0.000488399685567854	2.97910936121898	0	0.0322010880882779	0.219504181000518	0	0.00456661449915994	0.0626104726791753	0.24	0.0577752741390616	1.06933151802752	7.29558541266795
BS_QHY302E8	0.0781730797601835	0	0	0.153051278923685	0	0.541285766265659	0	0.165603622666793	0	0	0.0421944012576656	0.185084808004801	0.000107463234358616	0.953339469284525	0.00363680713614026	3.23794581952121	0	0	0	0.804847323954985	0.0124154552688619	0.161969215277754	0.02	0.253637590935305	1.00429425496108	6.33965451055662
BS_QMBS32Y2	0.0156359127383169	0	0.0196841217468828	0.985382335114411	0	0.931497816648127	0	0.0119823350867219	0	0	0.0791197072540684	0.00525349024214385	0.18968681705734	0.581180772435892	0.0149335056570792	2.11094965231294	0.0191092492134507	0	1.45726673465268	0	0	0.308413519129769	0.44	0.0286054779080943	1.07494476691686	6.73009596928983
BS_QNNX91SM	0.0326198781219729	0.0298466006571823	0	0.151780975384628	0	1.29494456945871	0	0.333413797121058	0.0134278976522846	0	0	0.810789729718674	0.648235567475623	0	0	0.577508183774188	0	0.0178544000871887	0	2.17107296516491	0.12393983814004	0.0925502421571699	0	0.40039910566131	0.931294923206505	6.29798464491363
BS_QY2G1JZJ	0	0.214038555873721	0	0.171716954558461	0	3.13929158680393	0	0.185114181779219	0.0170469170194668	0	0.699529804902146	0.523235962315635	1.23673139737697	0	0	4.23100972984554	0	0	3.1031885873408	0	0	0.0959101417618465	0.28	0.0521610254760455	1.06180872937763	13.6168138195777
BS_QYA4TQXX	0	0.0725275868643913	0.0263296765120112	0	0.1126644830629	0.168026283391784	0	0.0477125044841506	0	0.0821666823947822	0.139989413455701	0	0	0.0199109071960314	0	0.718924946318444	0	0	0.325503280483175	0	0	0.335035022784806	0.76	-0.0178725608712828	1.09418427924984	2.04879078694818
BS_R5JQE0VJ	0.0572519128002624	0.21010545066512	0.0196183290402394	0.249484206140875	0	0.318050545713266	0	0.0469438398483956	0	0	0	0.209632365172643	0.944422618016867	0	0	0.910059402239412	0	0	0	0.664501385293799	0	0.903308064071042	0.03	0.176810028355199	1.03491842197172	4.53337811900192
