covariate	coef	exp(coef)	se(coef)	coef lower 95%	coef upper 95%	exp(coef) lower 95%	exp(coef) upper 95%	cmp to	z	p	-log2(p)
age_years	-0.010996536341109902	0.9890637045487289	0.016126127763439305	-0.04260316596754239	0.02061009328532259	0.9582915973412913	1.0208239479191183	0.0	-0.6819080502413564	0.4952970947246321	1.0136339363391387
male	-0.1265198783368854	0.8811566334410122	0.14544387480408144	-0.41158463472483764	0.15854487805106685	0.6625994397000473	1.171804511347888	0.0	-0.8698879791762466	0.38436162532292784	1.3794637903051876
ecotype_Lymphocyte-inflamed	-0.5960708079513657	0.5509722643927842	0.20282493089484122	-0.9936003676720797	-0.1985412482306516	0.37024128373713455	0.8199259495481933	0.0	-2.9388438853230077	0.003294389663485522	8.24577307618855
ecotype_Myeloid-dominant	-0.32228328912597554	0.7244929202897262	0.18639903801562488	-0.6876186903895127	0.043052112137561604	0.5027719002367491	1.0439922981033174	0.0	-1.7289965257168343	0.08380971688896284	3.5767386702553954
cohort_group_DMG_K27	1.1000303474457451	3.0042571940952376	0.1730960535322525	0.760768316656513	1.4392923782349771	2.1399197250183533	4.217710217235173	0.0	6.355028465399297	2.0838802858099601e-10	32.16000854843049
cohort_group_DHG_G34	0.15490447429444204	1.1675464250819036	0.33827224015026824	-0.5080969333697678	0.8179058819586518	0.601639449996219	2.2657501178323662	0.0	0.4579284254174387	0.647003864139917	0.628153766349876
cohort_group_IHG	-1.486722496575274	0.22611252699311052	0.5425027530723009	-2.55000835411081	-0.42343663903973816	0.07808101370098784	0.6547926626439701	0.0	-2.740488390437964	0.0061347949259085485	7.348769166416889
