Kids_First_Biospecimen_ID,UMAP1,UMAP2,ecotype
BS_VBMRQK4F,-3.51666798520524,-1.32903365178146,Intermediate
BS_VDFXXMEX,2.62216303419631,1.00975378470383,Immune-desert
BS_VF3NVT4G,-4.15048661160905,-1.57431135458984,Inflamed
BS_VKH87DD2,-2.58520617413956,1.40863855795823,Inflamed
BS_VKHJG2B8,-3.86234917569596,-2.15180675072708,Inflamed
BS_VKYEM67A,-2.36413898396928,1.87192686514817,Inflamed
BS_VMQMGSJY,-2.0238157742067,2.42107399420701,Inflamed
BS_VVTHDRBD,2.21174821924728,-0.527509906721491,Intermediate
BS_W1385R8Y,2.17166129421752,1.30960949377976,Intermediate
BS_W4DB5RP1,4.5519681937651,-0.279603400659937,Immune-desert
BS_W7MFJZ5A,-2.58389868665177,0.676543316411596,Inflamed
BS_WBVSK3MP,5.36683330606979,0.0746575208183345,Immune-desert
BS_WEKK6SHP,0.902856982465204,2.12119706587754,Intermediate
BS_WHBEXD5H,-2.29650177884537,1.78201182799302,Inflamed
BS_WQ1YRTAT,5.80637154650253,-0.58660940213241,Immune-desert
BS_WTJEDTZC,-0.590279006247107,2.00335343794785,Intermediate
BS_WVRX4C9Z,-4.2398597233339,-0.0236509828094426,Inflamed
BS_X0XXN9BK,-1.26165618825394,2.37331875281296,Inflamed
BS_X1G0TKP4,-1.48748006749589,-0.804864326884228,Intermediate
BS_X20JCR4H,-3.93681111264664,-0.887049199474234,Inflamed
BS_X23724NJ,0.660183704610284,1.49339493231736,Intermediate
BS_X3HR4Z21,-0.617096804861609,-1.28515000028648,Intermediate
BS_X4DD4KSZ,-4.17636790204484,1.93446024374924,Inflamed
BS_X4X1SFSE,3.37204096388381,-1.85879770798721,Immune-desert
BS_XG0DBWVT,3.82961282801193,0.200406751203161,Immune-desert
BS_XGDPK33A,0.00537655424636219,-1.99804750962295,Intermediate
BS_XM1AHBDJ,3.09531531405013,0.0474814982887325,Immune-desert
BS_XQ5SFW35,-0.773165606741492,0.600306114720922,Intermediate
BS_XQXXBWPD,-2.54336228299576,0.846682867574316,Inflamed
BS_XYVCMF4A,2.29559639763397,0.707052907514196,Intermediate
BS_XZM79E42,-2.95992960858781,0.942610702085119,Inflamed
BS_YA0KMBRT,1.71046463322204,-1.0382988987688,Intermediate
BS_YDEVMD24,1.18084672760528,-2.30390314145126,Intermediate
BS_YMKQT5V0,-4.29836954999406,-0.165834942293543,Inflamed
BS_YR12D1ZY,-4.33727278638322,-1.48753611130752,Inflamed
BS_YSZRQ95C,0.576793885941919,1.23342140631638,Intermediate
BS_YTWEM5SG,-4.64635672498185,-0.625783824754137,Inflamed
BS_YZ2QFDAN,0.543787992711481,0.262695989179235,Intermediate
BS_Z0ZPD9S9,-2.37426342893082,0.579254588651281,Inflamed
BS_Z3RCA1T9,-1.62751712727982,-0.300983348322291,Intermediate
BS_Z8F3GM85,-1.62428178716141,1.17980309443436,Intermediate
BS_ZD5HN296,-4.01015391278702,1.71683367209397,Inflamed
BS_ZF6BSFNF,0.439303971047815,-1.95651785416641,Intermediate
BS_ZM97KKXE,-1.80805339742142,0.00928177552185627,Inflamed
BS_ZV1P6W9C,2.36195728849929,-0.850309879911322,Immune-desert
BS_ZVM8CAB0,-3.96555819440324,1.53045614676438,Inflamed
BS_ZZWMD6FA,-1.40501608777482,0.491440496015173,Intermediate
