sample,MCP_NK,QTS_NK,EPIC_NK,xCell_NK,NK_ssGSEA
BS_B7GEH89C,0.047756317282902,0.0206055823025674,1.3649887785181e-07,1.49177906359886e-17,0.231767609883808
BS_B7X8VXQ3,0.0369923220308527,0.0258939022527756,8.69100044471499e-10,1.00330793195942e-17,0.2260010075769
BS_BANCTAV6,0.0767603957725488,0.031264456359089,4.30761503955442e-09,0,0.251904706927682
BS_BBAEMXRD,0.032739786256053,0.01430560076972,4.65579390211071e-09,0,0.184365361748612
BS_BBQ6BHGN,0.166573741961533,0.0237245704840746,2.93555467520312e-10,1.79179557540182e-17,0.318222095972147
BS_BC936YNZ,0.0438333085043182,0.0199742602152082,2.19296539189252e-09,9.49877707279648e-18,0.302744868923697
BS_BGRPWBNG,0.0431033122088306,0.0335217535665657,3.24892399486769e-09,0,0.402208402257772
BS_BJBM0BN7,0.0298147321835434,0.0341244815070273,9.13476892560617e-10,9.79641005695302e-18,0.35607885190524
BS_BK0HGRXM,0.559037563780993,0.114127735862073,8.69639951405136e-10,0,0.43255092258326
BS_BKQZ550R,0.0142849210670594,0.0175938124919407,4.5104424613693e-09,0,0.291019317656155
BS_BMMY0H73,0.122257507551794,0.0312864283241868,7.2908573852112e-09,0,0.301055896320571
BS_BN986DF6,0.0159916265281851,0.0174444462672928,1.06298527563607e-10,0,0.218093923617995
BS_BNECCX4D,0.0387016891429873,0.0104930723818939,2.34406460567715e-07,0,0.429916149093737
BS_BPSTSCBJ,0.0906022666013379,0.0180554987977304,2.5728167443683e-10,0,0.383402852937987
BS_BW79W2PD,0,0.109458907703361,6.09469756185583e-09,1.44164057923616e-17,0.319604128488752
BS_BZCTXEPJ,0.0458945403704402,0.0277267454122324,1.22342602610237e-09,0,0.427572725885581
BS_C0NEVC2B,0.0496771169895229,0.0540206577560539,2.58210739391025e-09,1.23173715145067e-17,0.386481717025992
BS_C51RB0YR,0.0264342578929626,0.0135386549181552,2.01731448529508e-09,0,0.299466318063048
BS_C6SKJG3N,0.0256291698243254,0.0130290251153389,4.49704618491685e-09,1.82150832136865e-18,0.325332955787896
BS_C6ZZ3FY5,0.0592613946288707,0.0215759694015804,2.36870127776081e-09,0,0.312218202225824
BS_C83TK159,0.124094606567792,0.0647340422318999,2.94270027806061e-09,1.88730610595878e-18,0.287071318137163
BS_CB6VK7PB,0.0276873122398524,0.0157407635761399,2.61539153193611e-10,0,0.271499125808556
BS_CBDQZ8PP,0.0277566592432492,0.0519853197809183,6.6701395181154e-10,0,0.188541451595843
BS_CC6RREE4,0.0926490899796055,0.0154942898300415,5.39673044698641e-08,0,0.432262863449979
BS_CF63VG3S,0.0920523386380553,0.0983674222220397,3.74173839427368e-08,3.63205873493124e-17,0.340651163241364
BS_CFD3WHAY,0.0653570855857493,0.0504629279659387,2.57479819232054e-07,0,0.24938731826787
BS_CG1RG607,0.185056780290526,0.0554609284249746,6.38079257556746e-11,0,0.349125889693669
BS_CGB2WS2A,0.0305697882929364,0.0241902930044859,1.21871906840368e-10,0,0.195931732394994
BS_CKX8RW1J,0.0376252820041018,0.0390146673749145,1.57233555451584e-10,0,0.354777821956798
BS_CMDJJQ7K,0.0666699826922727,0.0365474249572791,2.57976881791499e-09,1.82756307583057e-18,0.378014220748774
BS_CTR5X93B,0.0246918590232284,0.0163776491484167,4.71039428333506e-11,0,0.286409343150449
BS_CVEDJGHZ,0.361683062946847,0.106854247775941,1.49793823141215e-09,0,0.383107787660431
BS_CVGFNCBJ,0.0245888388089951,0.0259238412182387,7.39620235843523e-11,0,0.122327596367835
BS_CXAQDK7S,0.107102515515814,0.0228696819241395,4.02588550140111e-08,0,0.416404735772116
BS_CZPQ493E,0.135672724535924,0.0256087844892056,8.62091228105415e-10,0,0.409930324906973
BS_D29RPBSZ,0.072469318779448,0.00916863899849334,7.23719258348707e-07,1.06872655638644e-17,0.326106731480005
BS_D3YBV7KB,0.0301234963416804,0.0208910915533929,0.000215872470593613,0,0.337248383495337
BS_D4VNDNQA,0.151228648871268,0.0420789679952069,1.4802387766628e-10,4.21947541592862e-17,0.366241196703313
BS_D6J2BGDJ,0.0175318917543645,0.0308967613740366,1.22639664873089e-08,3.89151085717026e-18,0.168956184535739
BS_DEHJF4C7,0.0719239782487695,0.0185090026577755,3.07468196643274e-09,4.79203796894335e-18,0.290506128476122
BS_DFGS950G,0.00179441162213376,0.00919855175263417,1.04350392559843e-09,0,0.120390963703013
BS_DMJHAG9X,0.0536501715615825,0.0443798003348949,5.15926237654039e-09,0,0.430648831585179
BS_DMZP9G1H,0.0211030357789609,0.0301518728052298,3.26378660080212e-09,5.09746404401875e-18,0.0616449430067374
BS_DNZVP92S,0.0375813634553331,0.0375318646557388,1.16033391352301e-09,0,0.264232060739234
BS_DPF1CX0G,0.0142672418473882,0.0220423033196142,1.75777873282095e-09,0,0.197799876231496
BS_DR079H0D,0.0533920352278847,0.0940674201787331,1.89864164680664e-07,0,0.258988271622574
BS_DS438CXE,0.00179441162213376,0.0116185934632644,1.5945938432445e-09,0,0.11413078427539
BS_DSPVSM7D,0.129954056018716,0.0370136166156768,3.03345793068902e-09,7.77814923098324e-18,0.365076431489347
BS_DSS3S5XD,0.0517078375425657,0.015348883731941,6.99780097614423e-10,1.45011238581862e-17,0.353964568759896
BS_DV86M0Y7,0.0331465737240305,0.0144351504917193,8.49227219693767e-10,0,0.23110104419954
BS_DZNXFPH1,0.0725608823412343,0.00905444327790092,0.000451483932238057,0,0.464959891179856
BS_E2DEWCSK,0.0258028971820901,0.0263970616464957,2.82235343689227e-09,7.1441021017942e-18,0.334771657758533
BS_E3EJHXQV,0.0767401799594904,0.016621907090685,7.65253104701787e-10,0,0.439510422409458
BS_E4GC9EXR,0.0453479233023333,0.0224188388933416,5.51231690086567e-10,2.12219314868614e-17,0.343350629052268
BS_E7NVYA6G,0.376458485114857,0.0174224487661966,5.19940631524589e-10,0,0.485883078919166
BS_E94QRJDW,0.0283290847195466,0.0182499563818161,3.88302017444709e-07,0,0.29858398754567
BS_E9CYN4NP,0.00357114402459637,0.0384998229074352,1.10544251405226e-10,0,0.229013878046593
BS_EB0XRBT9,0.107636223643593,0.0790085014774429,1.7804994518097e-10,1.0091254333579e-17,0.345110239570755
BS_EBMCTR80,0.0317349791402487,0.0171188925723964,8.11802456900486e-11,0,0.230765328647215
BS_ED8G98XT,0.0175318917543645,0.0181018032457747,2.76826954716631e-10,3.01217641413466e-17,0.240129571027389
BS_EDJ5TV0P,0.0122013495783028,0.0309860051764399,1.0214915741862e-08,0,0.160973389495228
BS_EFEZB0ZH,0.030005401917559,0.0216630847489291,1.32341164351661e-09,0,0.340837792301182
BS_EHVYJAVA,0.0648160237323051,0.0165696654153153,1.96277351399492e-09,0,0.152328544997956
BS_EMAJ7P3P,0.0309453746339193,0.0146879426531385,9.09518905051554e-08,0,0.409502315135931
BS_EMQM7HTA,0.0261246401400684,0.0525958103685016,3.89561710658046e-09,0,0.324730378924516
BS_ENEYB4TG,0.223512632571561,0.077424942327387,2.12524086539295e-10,4.5467501674039e-18,0.373118402327654
BS_ET8CJXSF,0.0431433823590187,0.0187103857061301,3.59599917819964e-10,3.63073114266904e-17,0.189841624791475
BS_EXGBH3TD,0.0359180096886693,0.0163634987213309,6.08195102304867e-10,1.92098193514334e-17,0.281028441912486
BS_EXPJQZTH,0.108763736836747,0.00973671753616963,5.17966279035754e-12,1.5908004943555e-18,0.302131848446733
BS_EYSS0ZDS,0.0106960978227918,0.030210145906084,6.99855854961867e-10,0,0.281688739973171
BS_EZ3147MX,0.144034596956246,0.0562935634351003,2.26096171562265e-08,8.14041524799965e-19,0.30587400875189
BS_F0JB4EAK,0.135571935887549,0.0447628251114698,1.95423144534245e-09,0,0.15442197743877
BS_F1K9QTBS,0.0398655205037596,0.0204949160106168,6.28900202987392e-09,4.55971560649238e-18,0.37537633446928
BS_F21R36MM,0.0364504447538206,0.0193931369195223,9.29069402790409e-10,3.01121538739719e-17,0.315649266825387
BS_F65GWS21,0.00707294104579594,0.0205390871170485,2.9544624579416e-08,1.54379953874113e-17,0.304330856059369
BS_F6V1Y4QS,0.00717764648853503,0.0189283831607913,5.37060716654802e-12,0,0.25640814239583
BS_F77MGAQT,0.567043295632045,0.0539577054898404,8.66995105347212e-10,5.00056278250668e-18,0.405882762377372
BS_F8N6CFQE,0.070538756065648,0.0182059596388373,9.85945282748057e-10,1.82701669092997e-17,0.326467096377895
BS_F9Y4Z92G,0.0843041189436941,0.0279217615122181,1.76122308380298e-09,0,0.0932352800247603
BS_FAQQ0GCQ,0.111077579203879,0.009393610730967,4.27090619790923e-09,0,0.395967753745129
BS_FCDAH728,0.0795359722887451,0.0375431300762531,4.80957678249557e-10,2.03663583852341e-17,0.220623532145166
BS_FCX6DZ0J,0.057463997098941,0.0211485696671839,2.54131780071944e-09,4.45228268044232e-18,0.446217847131525
BS_FEV5A0HN,0.0194447327698858,0.0386593370109838,8.77900827926134e-10,4.84775291239749e-18,0.212448190461462
BS_FGJH1X0S,0.0177690388685878,0.00658892601453612,5.87505608389117e-10,0,0.147474774829666
BS_FJWZ3M7V,0.0160273199367936,0.0206020522569876,2.28106862128977e-09,7.08666224330204e-18,0.233458366640295
BS_FJZPQZ2C,0.0193613168471667,0.018519541315387,2.08914881298189e-09,0,0.328493435952879
BS_FKASA3MN,0.0332052174250913,0.0100736133892625,2.52652280204391e-09,5.4707744902006e-18,0.133829021603818
BS_FN07P04C,0.0349590199359199,0.0429957468225029,1.43052427307459e-10,0,0.197945374705566
BS_FR42HY0Z,0.0630333984491914,0.0479229049618082,2.69332963371675e-09,0,0.399709079905935
BS_FX2P2WEG,0.273824659962063,0.0168494619862368,4.82573913943172e-09,5.05278029793666e-18,0.435773055619774
BS_FX4WKR2R,0.0123698100110211,0.0345780692157,1.48242006077246e-11,3.77847606752446e-18,0.277262443874516
BS_FXJY0MNH,0.146789567466031,0.0557098773812188,3.21888177377801e-09,0,0.350827354589794
BS_FYP2B298,0.0177690388685878,0.0268587028053149,3.08431615999621e-10,0,0.177930172045294
BS_FYRDYBMZ,0.0176680003674232,0.0246669919499379,3.84664936464745e-08,3.00562870848813e-18,0.264722752932228
BS_FZ62GZGV,0.815889511210638,0.0774885503696706,3.84295445449972e-10,1.11980952475467e-18,0.45308461689634
BS_G19QZG4S,0.0330265157433629,0.0258577491950104,1.04082662151579e-09,0,0.258737269294697
BS_G1DAGKSY,0.00179441162213376,0.0396593253145752,1.07880085752976e-10,3.32794551307593e-17,0.30309766157511
BS_G1E5DATJ,0.120555806288131,0.0823564788941614,1.47464001979011e-08,7.17479929623988e-18,0.358268036365956
BS_G257VSS9,0.0903509104292965,0.0499401419403341,1.59095120516274e-10,0,0.268825891185706
BS_G3NN392N,0.0663638518377639,0.00946228472771526,2.77164549035191e-10,1.47146459028072e-17,0.330339958029628
BS_G3RJTBZD,0.0901245437858098,0.0212214721282266,1.3267571012648e-09,1.7367571382219e-18,0.132436059750797
BS_G5NHSFD4,0.0299677834371075,0.0206974219796795,1.17441777044178e-09,0,0.1154469454765
BS_G5QBBHDV,0.192086921294663,0.0421220726859564,4.20265821875478e-10,0,0.239192949374506
BS_G7AGNB5G,0.00715996726886388,0.0173036435804595,1.46934886463882e-10,6.7997280647059e-18,0.194723407355445
BS_G8TXTX0H,0,0.0465587101032,2.54130306735456e-08,0,0.351185749615688
BS_G9XE3N9T,0.0226659706734707,0.0195113301209296,1.45096814267234e-10,0,0.186760457511961
BS_GCA4GET3,0.031150773609149,0.0186998265663316,9.86648063307039e-10,6.45488992682203e-18,0.209363134748115
BS_GG9W3J9Y,0.0142672418473882,0.0164999599336156,3.35125093940669e-09,1.46857409220968e-17,0.163459238038414
BS_GHNJ4CYC,0.00357114402459637,0.0216527769445644,1.93028854340154e-09,0,0.318767074568931
BS_GPEGRCCT,0.0679827572636194,0.00832486790623002,4.13595048686486e-10,0,0.389863045508014
BS_GTZCFGRZ,0.0731831463848441,0.0169996417760563,3.04396541766813e-10,0,0.221675370197149
BS_GW0GKWMS,0.0212391443920196,0.0297192759620294,8.82934915158486e-10,0,0.274761314719476
BS_GWHYM3R4,0.022391103596519,0.0195355383901882,2.80137134069644e-10,2.13439686766736e-17,0.283848770739623
BS_GWSJ4Z9H,0.152030205661642,0.058743000490027,4.02334982017178e-10,1.0323518444025e-17,0.299678820385844
BS_GYA4V1RD,0.0194604302764882,0.0181676744594387,6.55824634540881e-10,5.19194599291587e-19,0.226203876846813
BS_GYXSDZ56,0.0431433823590187,0.0199788784363387,1.7260152173287e-09,0,0.308208308215345
BS_H08FEN68,0.564763664681587,0.203550762168645,7.58451220821079e-10,0,0.286329215916321
BS_H0WF1WHE,0.377379331094784,0.0733073337146472,4.95226204903073e-10,0,0.432703124349321
BS_H1XPVS9A,0.00536555564673012,0.00954391466668436,5.14712895873944e-09,1.37204534612925e-17,0.241929212881253
BS_H3FE3TH9,0.0141642216331549,0.0168258361790893,1.29329526573252e-10,8.34315543679631e-18,0.227871541263559
BS_H5VQJR7X,0.0139957612004366,0.0229766784463521,5.25394952570381e-07,0,0.380154679885972
BS_H8A9PSYA,0.0229985425434849,0.0188366249738637,4.34975929730238e-10,1.34799514755232e-17,0.194032377627319
BS_H97S5SQN,0.178981636169427,0.058891501716119,7.46495941199515e-10,1.74011892841617e-17,0.23813509053539
BS_H9EX5WX3,0.0452935196691577,0.0360399103846422,1.26812458703244e-09,0,0.309169119205088
BS_H9JYKFTV,0.0277566592432492,0.0221254484390297,2.24365728521286e-09,3.72835950076682e-18,0.210613258115212
BS_HC5M8JTC,0.0550124913688697,0.0135844403715426,4.84099906385881e-09,0,0.381781027343438
BS_HDHXX8Q7,0.0716464300906965,0.0270887092659037,1.01758798635369e-08,4.52287779488445e-18,0.398820485358499
BS_HDPCQETG,0.029853541295047,0.0169849938525503,9.16267646744799e-09,0,0.421827754077071
BS_HJRTC9JQ,0.0979105847039361,0.00576753830303461,0.000241220488307533,8.19372896114536e-18,0.380420233740014
BS_HJV0J603,1.71650575410961,0.048198349334351,4.67698555449369e-11,8.99533139368657e-18,0.551927901528871
BS_HM0R6SXQ,0.0833269654305753,0.0332784578305567,6.73104329930864e-10,0,0.427193960283789
BS_HNMQ7488,0.119824310453601,0.0320316559213648,8.69069996112998e-09,0,0.434882245610418
BS_HQ5BJ6MW,0.046381063912227,0.0233579197726539,7.05752404764852e-11,2.37092340007097e-18,0.290624605687692
BS_HQDXQ5Y4,0.0598520661311769,0.0343371807419232,1.15437589135788e-06,0,0.344061075079936
BS_HRJ9145M,0.0401688037925556,0.00775598633957664,2.14502411384755e-08,0,0.458090086127164
BS_HSHN8PBB,0.0416414724567111,0.0205590286634466,7.67192791391621e-09,0,0.354605055588919
BS_HSTNFPKW,0.0633356511622976,0.0377375812594206,1.48819726933346e-08,0,0.372614716500146
BS_HV8PFRBR,0.0106960978227918,0.00831504682412891,5.19448766306075e-10,8.98728395140664e-18,0.217310321432279
BS_HWGWYCY7,0.192466756397474,0.00992135463085882,3.81357948608861e-05,2.15684071475956e-17,0.446435021439817
BS_HZ9AYDCQ,0.124848691318073,0.10183841413783,5.04132227822556e-10,1.56366066111302e-17,0.329212964019651
BS_J4JY2F3H,0.0530194941686357,0.0115945992456405,1.11712703609872e-08,0,0.441920360038655
BS_J5H5VXWY,0.182996671824287,0.019058256669925,8.92152645941225e-09,2.62127440767372e-17,0.483424684501197
BS_J6212Y48,0.0959457275552964,0.0296258773285938,1.39164938603016e-08,1.87685417905047e-17,0.390077532497695
BS_J6W1RB7A,0.0124034832218577,0.0105017254743777,1.99395676588847e-08,2.83812379186205e-17,0.379601626782862
BS_J9CBGP57,0.07946031066777,0.0237762538498123,4.54325122186453e-10,0,0.233641690646612
BS_J9M83K8T,0.0107311112934602,0.0175640838453232,1.13969007981825e-08,1.11293884390135e-18,0.394739608203618
BS_JB43XBCQ,0.262093274287679,0.0256004721839509,5.01421025556984e-10,0,0.44491531075958
BS_JDSNFYQ0,0.0406445147176989,0.0198053835689153,3.30627301750316e-09,1.09646020176987e-17,0.321994299532834
BS_JFVB9KXB,0.0088673526679297,0.0109718588808706,1.80672027964596e-10,0,0.122858018970823
BS_JGKZ54SA,0.065474248945834,0.0457425707031901,2.80293793988426e-09,0,0.367137526115636
BS_JH29M4KG,0.0366240119111789,0.0150124017460523,1.70824184994956e-09,0,0.352150951790122
BS_JJVH7WR0,0.0194097192992174,0.0174468840661113,3.79372955485151e-11,0,0.162209363651383
BS_JKXA3FQC,0.0316829663878492,0.0185721786006754,7.65963515530215e-10,0,0.280206558651906
BS_JMD386Z2,0.031524099295678,0.0191261644586381,1.91568471657318e-07,0,0.23999434014497
BS_JMHG7GCN,0.0290124629151534,0.0185315431590364,1.54982872039622e-09,2.19046580249467e-18,0.279856663800928
BS_JP95KMRD,0.189029151070533,0.0839856906599491,3.30402084001719e-09,0,0.366692702499357
BS_JQGJQ2QZ,0.140497342452385,0.119445733563378,1.17215761448028e-08,1.72195296296597e-18,0.38343564186778
BS_JQVAWTTM,0.0547671423229728,0.0344606771646866,4.43051566316463e-09,0,0.322981653703079
BS_JQXHHK0K,0.0124384966925261,0.0209152434258544,2.17175871409234e-10,6.5235728288005e-18,0.206246561664739
BS_JRYJGYC4,0.0280315263202008,0.00658110377406628,4.85152861714242e-10,2.35695101635346e-18,0.277171474302974
BS_JS95PE0J,0.0282947511868182,0.0158125913445541,3.84339608868031e-09,0,0.168177505033359
BS_JTWNJ8T7,0.128385110170738,0.0313805575018255,9.08507058795379e-10,0,0.0423051411940895
BS_JVA2NQFF,0.0534373416984887,0.0170027154570507,6.18952079117688e-11,0,0.247604605873178
BS_JVW2JJ39,0.0124905094449256,0.01605862714786,2.14134680217402e-09,0,0.152371686936966
BS_JWSR581E,0.0107487905131314,0.00927891282271692,7.04977209213314e-09,0,0.24211252880432
BS_K0X3PZGN,1.1455089924128,0.0191421939196939,3.74071106598091e-08,6.77515772495592e-19,0.535055811309663
BS_K17VQECG,0.104979207658738,0.010502136288743,1.47998072007217e-08,0,0.398757782950832
BS_K2PCC777,0.546046979756568,0.037339781520428,6.73223094753538e-10,1.1171084962826e-18,0.515419601813957
BS_K57A4A9D,0.0375740426572274,0.0418455323776751,3.72379164763563e-10,2.17789338272616e-17,0.303243547670219
BS_K5802F84,0.0227462667165227,0.0205090822903789,3.62144046174772e-11,1.79711929903562e-17,0.133283686153888
BS_K74N1BXQ,0.0827655732654761,0.0740823251163596,5.60024609971752e-10,2.6004462650539e-17,0.308313189565374
BS_K7MVS0Z7,0.0211684759974459,0.017195885799845,3.97090851094488e-11,0,0.258791830330147
BS_K81PZXP2,0.0141292081624865,0.0214489818288468,0.000144151702740571,8.00411304127756e-18,0.340676164114553
BS_K838XW6V,0.0141292081624865,0.0294268002275477,5.51713502074923e-11,0,0.33784099933466
BS_K88T8SW7,0.244168866587095,0.0343318747138709,0.00162276087165993,5.98730802360693e-18,0.489445838346932
BS_KABQQA0T,0.0970410880158918,0.0344772964873589,7.72895926922986e-10,1.12558027127149e-17,0.258558178831678
BS_KBEX4RT2,0.0485737757814751,0.070350278103015,2.42413957568746e-09,4.1095383231337e-17,0.227837809257848
BS_KFD5128N,0.220070001943534,0.0248643345173407,7.92718050316061e-10,0,0.322808095850042
BS_KKDTW11T,2.17353828053564,0.0190769369176534,9.80792071195013e-10,2.72754478239172e-17,0.487154756218102
BS_KP735TJ6,0.00179441162213376,0.00844915637485909,1.07573092344296e-09,5.55777589261458e-18,0.0945772440553051
BS_KQ6ZW085,0.0277566592432492,0.0275205641098528,2.63786776344597e-10,7.88592421788213e-18,0.252717501089578
BS_KRS4EV4X,0.0476173963169773,0.0383194941714555,1.09033333411365e-09,7.79700323177408e-18,0.357445660941004
BS_KS8HMGA6,0.137401419234925,0.0917156031551706,1.49116978707188e-09,0,0.376544171829184
BS_KVPWHDR4,0,0.0529139185004851,2.50545302698602e-08,4.4702605414135e-18,0.369063208513262
BS_M0FA190Y,0.0351788996244513,0.0725168803418684,5.03132870123459e-10,7.56398569168733e-18,0.332408447413043
BS_M0XGZ53Z,0.0175318917543645,0.0239701270162396,2.45163618034989e-09,0,0.245336505027544
BS_M1PVEHCM,0.0611686816955952,0.0302890627051555,3.2098853468713e-09,0,0.0848068672145664
BS_M4NVX721,0.0516780886199502,0.0214493406433011,9.73192910754194e-09,0,0.316203864084484
BS_M4TTKPNR,0.0740683005167313,0.0182289764972754,2.0894182215343e-09,5.22160717657981e-18,0.364693927477668
BS_M54TWTH4,0.232468370815942,0.0336571422356973,2.14632676106489e-10,9.32461777270509e-18,0.290148104706711
BS_M7XB258E,0.182967821306031,0.0195976868891863,9.71714971372404e-08,0,0.51488699961491
BS_M85CXHDV,0.0539330882653683,0.00979789790241405,2.0059573225465e-05,1.76694352893971e-17,0.371241154971898
BS_M8M56Z4Y,0.0158912679649606,0.0235345917973926,3.15461604976452e-10,0,0.303751322715366
BS_M8WP5T16,0.0140968563428268,0.0113681908870027,8.77450153759525e-08,2.0524038635721e-17,0.28672781239969
BS_MB7WN0ZB,0.0266363915365175,0.017860697114175,1.35648429990233e-10,0,0.306484038605203
BS_MBSTWZA6,0.0244777165466017,0.0150297120310269,2.71584561021959e-09,2.99747998307701e-17,0.26370245598933
BS_MD0937XT,0.032346520695399,0.0181245362473998,2.01742336236662e-10,0,0.165505256806531
BS_MDBT7S5Z,0.150944913370118,0.0210144007475787,2.54152334340148e-09,0,0.120898058368548
BS_ME6VQGG4,0.116144823451813,0.00701598411529889,0.00129776437778999,0,0.215793560024213
BS_MF9X3PKH,0.0142329083146598,0.0167793104673383,5.52858801417527e-10,2.93373833452896e-18,0.301485863192446
BS_MFGZH8FK,0.0679976711041695,0.0424806406091619,4.70626281768316e-10,4.83706333370335e-18,0.366554522645936
BS_MG78HQDM,0.00879866598642475,0.0258506980061788,1.64719720216581e-09,5.90880509382474e-19,0.16736112864395
BS_MH8RAG4A,0.632278161340928,0.0494182794052109,0.00737956933504279,0,0.469034441024431
BS_MWWZBQ60,0.0262721281687355,0.0155053880746137,5.77769039294057e-10,6.26958303915373e-18,0.251509521152895
BS_MX92FD6D,0.103085759293763,0.0630607988147595,2.8494629317799e-10,5.93914580683832e-19,0.429201664745637
BS_MY9D8XZ1,0.0159409540356175,0.0171411368389205,7.65656870428495e-10,0,0.257822454881122
BS_N1E0H8YQ,0.0194947638092166,0.0109712758704043,6.68846033322786e-11,1.92226225076613e-17,0.295425476406225
BS_N210XMKR,0.0673581440018081,0.0162321699539152,8.83452356745374e-10,0,0.291341781196839
BS_N6NE6B3W,0.00358882324426751,0.020965108990872,6.20559796790893e-10,0,0.0687133462856278
BS_N6TQBQ8M,0.0141292081624865,0.0565316377086531,4.39085721359386e-09,2.23253284741463e-17,0.369427464873623
BS_N7SW36FD,0.0559064017407544,0.0171237287843461,4.57698944244646e-09,0,0.284561813179217
BS_N7VQ1GQB,0.0342416961583607,0.0327190760421061,2.2085939513259e-09,0,0.360373147101486
BS_N87X1T8T,0.139018801198362,0.0277492143975496,1.0874952045923e-08,3.97148474808017e-18,0.417935380357619
BS_NB5XWMJT,0.0212568236116907,0.0194855537835441,6.34943055505665e-10,0,0.34837441948892
BS_NB9XXBW6,0.136877229999537,0.0562934651914539,7.73102292333469e-09,0,0.253257249612499
BS_NBZNAG7Q,0.661997976083484,0.0583949894389829,4.30235519328201e-08,0,0.41208536354787
BS_NEFAASTR,0.207247922007756,0.0184842812509526,2.13307125776097e-10,0,0.343310797637551
BS_NEVYM2FP,0.0616808112860391,0.0613002718288106,4.03473480649402e-09,0,0.240828190631064
BS_NFKKDYSV,0.174739828548809,0.0311181632396584,1.39924527681091e-08,1.4352886949226e-17,0.449048811618764
BS_NG9X6SJA,0.0281423036139203,0.0481913282038956,3.73696460575832e-09,6.36619675055024e-18,0.375708566501637
BS_NGSG2KB6,0.180376394972928,0.0317655954590639,8.67952548468859e-09,0,0.417144641410014
BS_NKEAAFMW,0.0328248307660522,0.023554267944016,1.0716705862215e-10,3.1615967017193e-18,0.0333737092536982
BS_NNYXMSTX,0.115736127337534,0.0156191722793793,5.51037235407295e-07,0,0.43274484428627
BS_NPA6CZQF,0.0596837629177373,0.065270280014606,1.7412918272036e-09,0,0.169605216335767
BS_NPQJ20KX,0.0194947638092166,0.023745291178759,1.05169093839874e-08,1.61052476954309e-17,0.187285434995162
BS_NQ54ST98,0.102805460868117,0.032927140011071,9.68475086033033e-05,7.97682183707379e-18,0.466387277488294
BS_NQB91P48,0.0486735008669697,0.0205721288513375,1.35415698858934e-07,1.03781326861854e-17,0.269995115004439
BS_NR3P3GN2,0.0938534135855356,0.00809195298063368,3.47060941851516e-05,0,0.286231904816293
BS_NRFQEQKP,0.0124728302252544,0.0164550110782195,4.62740587961607e-10,0,0.235594153579151
BS_NRPG5K4K,0.06979325158024,0.0194592659074531,7.60083983133327e-10,8.83938533218336e-20,0.326936263203073
BS_NS7GSHB9,0.0160096407171224,0.00859418597839131,1.180993959394e-10,0,0.209953161688874
BS_NT9NZYFD,0.0192621489149943,0.0157013657002334,5.37015499034347e-09,0,0.154471307475666
BS_NX1R0BC3,0.154802155946327,0.0873006385210233,2.58763392484133e-08,0,0.373822985728258
BS_NY5T05AK,0.0566068962779043,0.0407040316781031,1.29946234839482e-09,0,0.386587837653294
BS_P0QF87WC,0.0265853840746837,0.00643417521755966,6.98980201341801e-10,4.32965569115318e-17,0.289867626678741
BS_P2Y2NANM,0.0437272714969826,0.0309845140150509,5.74601665794564e-07,2.54901203852057e-17,0.389430851960911
BS_P4PMWFMV,0.0540614071170708,0.0487709612596455,3.1214290935442e-09,0,0.339461668773405
BS_P7W3AYKV,0.210989050818093,0.0929010352749749,2.69875807668358e-10,4.49846274117646e-18,0.405411601986141
BS_PDVD0GCM,0.0536501715615825,0.0418000507758467,3.04364262521939e-10,0,0.314753767501225
BS_PENM28KT,0.0359990380597733,0.0247609238075442,5.58402281167896e-09,0,0.223249477560705
BS_PEP9NZXN,0.0142672418473882,0.0163358454746207,1.00323081261222e-09,0,0.201926804394794
BS_PJC6FH4Y,0.128234420978549,0.0125811735001926,4.78629024742112e-08,0,0.367466735386833
BS_PQ7CQFYR,0.0393861334990323,0.0242575999711703,3.58082023821022e-08,2.09025742350571e-17,0.244164867007825
BS_PRCG6W20,0.187614793110491,0.0164119211883372,1.42397784415537e-08,0,0.516741060249679
BS_PS0P3QJ3,0.0279285061059675,0.0123601535887239,4.43625188512242e-10,1.0558954126215e-17,0.234159758696629
BS_PXCPK5XS,0.107424044344785,0.059505762640859,2.17299671484572e-09,0,0.296881714123905
BS_PZVHMSYN,0.0284308031586512,0.0132121504737827,4.16583051819778e-10,3.90602085329987e-18,0.325109777150735
BS_Q06J3RYW,0.130249932836706,0.0655689636176419,1.3935216604718e-09,0,0.368250492090743
BS_Q2PBFNDF,0.0488202547648417,0.0303145062358889,3.34337586209841e-10,0,0.363159853511745
BS_Q35GFYDR,0.0123698100110211,0.0215071010188459,1.05413355614254e-10,0,0.322822230083645
BS_Q3TBCK4V,0.0177347053358594,0.0143983508431419,1.59314358223223e-10,9.51850540415282e-18,0.249515778176701
BS_Q6VH5GJ8,0.086814787987689,0.0515972451472211,9.35708717818805e-10,3.87972453376109e-17,0.286333633902987
BS_Q79NP5YY,0.0384889393906462,0.0138180490466173,1.38940253243153e-09,4.17107310796917e-18,0.316705001896057
BS_Q9N5PRD5,0.0259866064551666,0.0115630449974148,5.55670645452695e-09,3.54125342255324e-17,0.337467851966955
BS_QB84TBA3,0.0142329083146598,0.0148295333916815,4.19004279390525e-09,0,0.214060163180625
BS_QBMW69AM,0.00536555564673012,0.0364064416403171,5.67174305012687e-10,1.12730963247819e-17,0.326082994914124
