Kids_First_Biospecimen_ID	Bagaev_Angiogenesis	Bagaev_Antitumor_cytokines	Bagaev_B_cells	Bagaev_Checkpoint_inhibitor	Bagaev_Coactivation	Bagaev_Effector_cell_traffic	Bagaev_Effector_cells	Bagaev_Granulocyte_traffic	Bagaev_Immune_Suppression_Myeloid	Bagaev_M1_signature	Bagaev_MHC_I	Bagaev_MHC_II	Bagaev_Macrophage_DC_traffic	Bagaev_Myeloid_cells_traffic	Bagaev_NK_cells	Bagaev_Neutrophil_signature	Bagaev_Protumor_cytokines	Bagaev_TAMs	Bagaev_T_cells	Bagaev_Th1_signature	Bagaev_Th2_signature	Bagaev_Treg	Bagaev_Treg_Th2_traffic	Bagaev_Tumor_proliferation	TIS_Danaher18
BS_BNECCX4D	0.4375036342268554	0.06427158554650864	0.1297903545346881	0.2887957118100786	0.24059316736854797	0.30998860079513835	0.21652313006038718	0.22314643044512164	0.19133616020890923	0.26051906550275034	0.5525322268199653	0.5861892418905509	0.1905967988984201	0.33966106476500235	0.2515886747627213	0.2068598023702115	0.22606643813408114	0.42024665087701335	0.32976316801528877	0.12559393948683542	0.13629805744784892	0.2912036369840525	0.128033515992258	0.3750162874975945	0.3908094551553721
BS_CMDJJQ7K	0.44384377202094105	0.07274984486746257	0.21905138641234764	0.3157691853287207	0.1862565124887261	0.3483407406679423	0.21942889044971087	0.12885268001344913	0.19725696947214755	0.2583957347891191	0.5487716582966419	0.5733750072598464	0.10845936235846661	0.26791783245657647	0.2608136838055502	0.11224272818706765	0.1683132022144546	0.406522405878533	0.35267606461001016	0.14728145970977402	0.056725522695957584	0.3288853716735084	0.0515298233219156	0.3480900038309259	0.4028683596794428
BS_CVGFNCBJ	0.37952834111063966	-0.11809957081897916	0.10090960513606222	0.14679610586861933	0.1074645575010508	0.03454426424940674	-0.03620760700000867	0.10826193469437195	0.20170421126054988	0.1202972383852487	0.5186243148625594	0.5340508251846535	-0.05375239011370139	0.2125211758606512	0.0020925656683060618	0.16633060257545043	0.18192805247611998	0.31873905155749854	0.15683799376253035	0.08054492073954121	-0.0540408063155592	0.24127463772501867	-0.09916264876785959	0.19006541716159386	0.28596502336272195
BS_DEHJF4C7	0.3955703182930552	0.07484434304659122	0.23769199655891943	0.29328370144492844	0.18661076439968008	0.2522193406780109	0.19812325501907088	0.19234776510211588	0.3206475863267295	0.2506906758269523	0.5417299873847198	0.5748921982479828	0.09370707348466471	0.2802694161294859	0.15351779442384994	0.23506228449417332	0.31190620528645996	0.36460944662906997	0.31993841584068455	0.17424723105511902	0.09983396955160151	0.34591172438632484	0.11955850374581707	0.3483134824042336	0.39529480366538144
BS_E3EJHXQV	0.38018857120040506	0.11221125669080449	0.20571602647793638	0.3373743769373757	0.23695849156721194	0.33866316813412367	0.2832017249684528	0.09986269620711054	0.2660438171705558	0.25770951672272985	0.5413929533412727	0.5856970048011894	0.2050572981052165	0.2822608273771325	0.2455472197965883	0.1971375654602108	0.2604250129696688	0.29955146504652524	0.37146876962400305	0.2203163426991414	0.09341234754724129	0.3741908877220328	0.13926398679083077	0.3054114562840616	0.43450157315756777
BS_EXGBH3TD	0.3858351771770366	-0.03622721969404613	0.05273611372109246	0.21871775116222128	0.1662780607281853	0.17128935191726427	0.11587309576317424	0.132393465082517	0.17532084349250257	0.12620367393682896	0.5559096158502395	0.581519471098359	-0.03747485778449305	0.20125647133002375	0.11277029095823574	0.21804173751411082	0.16864258800166712	0.36741588268002995	0.24837605273894714	0.10244197709619521	-0.026051270593307762	0.29560188300537144	-0.10084523042393301	0.16918767413838856	0.32505882810736203
BS_EYSS0ZDS	0.39886171412330496	-0.07511190889371264	0.055354307799713974	0.2369037797174175	0.15535290691067333	0.10511447091613162	0.113391763065377	0.14382602122015672	0.21616614182934044	0.16589993420362464	0.5541451142929656	0.5774514630360044	0.036775508708000566	0.24643317359444972	0.061283400300103395	0.1831725867015751	0.22866850083161785	0.23669740949053464	0.23838918873507642	0.08881952044044229	-0.04785639606788172	0.2770324139878333	-0.3994615511943739	0.2474446193536139	0.32836089359221005
BS_FAQQ0GCQ	0.416499814247495	0.17867181333841362	0.17986299947024767	0.2943152792713503	0.23224125183481345	0.3593001450282763	0.29839203523477026	0.13868614713528615	0.25376007980160864	0.281692689594505	0.5549699783959737	0.5961219480927256	0.20593020073144416	0.36121821098764156	0.23376140175585336	0.2940173260783488	0.19071932211305365	0.3761192079690819	0.3614502546648863	0.2390212577439316	0.08605042116716667	0.30568098511837416	0.004807857253030336	0.24892028309410938	0.42756848053252
BS_FJZPQZ2C	0.3916263014198748	-0.006609701709167922	0.35937353501311964	0.30718591298082154	0.2420989575851198	0.27931797919200496	0.1868900312488903	0.2245184049178242	0.2890163087807885	0.21172197830094913	0.5497828355594062	0.5769827178323073	0.2251121472378853	0.30398449538181427	0.14187865255969434	0.293243186288402	0.2963697805288692	0.42828352147435095	0.3399305694190641	0.13656298332724023	0.1558582948471809	0.3619524864618578	0.19293437588872211	0.30720129341949964	0.39570885661543387
BS_FX4WKR2R	0.39246535342792616	0.06306125033911662	-0.07042352351170426	0.11205015920461532	-0.06346670506087021	0.14251859525136487	-0.08367561094391282	0.11144114344446338	0.1732946948660655	0.2730094390781786	0.4903815901433665	0.5100014491643992	-0.10627777896456668	0.197952167446859	0.10473434816338331	0.051979462223428634	0.03668706172149021	0.14631428361163082	0.1887018948733049	0.10943330159266904	-0.23264761237562012	0.22309478629100557	-0.34553618437478373	0.1339816233065436	0.26200651610604014
