Kids_First_Biospecimen_ID	Bagaev_Angiogenesis	Bagaev_Antitumor_cytokines	Bagaev_B_cells	Bagaev_Checkpoint_inhibitor	Bagaev_Coactivation	Bagaev_Effector_cell_traffic	Bagaev_Effector_cells	Bagaev_Granulocyte_traffic	Bagaev_Immune_Suppression_Myeloid	Bagaev_M1_signature	Bagaev_MHC_I	Bagaev_MHC_II	Bagaev_Macrophage_DC_traffic	Bagaev_Myeloid_cells_traffic	Bagaev_NK_cells	Bagaev_Neutrophil_signature	Bagaev_Protumor_cytokines	Bagaev_TAMs	Bagaev_T_cells	Bagaev_Th1_signature	Bagaev_Th2_signature	Bagaev_Treg	Bagaev_Treg_Th2_traffic	Bagaev_Tumor_proliferation	TIS_Danaher18
BS_12G04QJM	0.36778749931379684	0.02116992342305068	-0.3987123315536936	0.049841700063635044	-0.03318742122886753	0.15472701263164768	-0.3050477187470485	-0.1013534205955195	0.08928678435921594	0.0559979815280753	0.46310573378281134	0.3985627089861198	-0.114424083718377	0.10627004327635216	-0.023590903473706418	-0.016070989955731377	0.1756446267249223	0.22265276767559783	-0.1474861411175759	-0.007959065612622204	0.06376362227503177	0.14868484466054172	-0.42748811441321477	0.4651355817759174	0.14372000091180895
BS_17ZSMXFH	0.40005382536938827	0.0016192090014597877	0.2023218852720235	0.01354983967008174	0.11255886694955196	0.16648741429469532	0.046756965162235556	0.1285361834888398	0.18442144160731008	0.15509012511591896	0.4531357353104019	0.3360006962119815	-0.04674269284517944	0.008235037681104082	0.05420139840754855	0.16262274355990064	0.1112068153987991	0.19662852402917083	0.16225926114752565	-0.010810771527390907	0.03134137074776283	0.18202695208599812	-0.2039122886480821	0.35834163152081056	0.2225649239748343
BS_1A6MQ9ZA	0.3504561139412912	0.02378264361246662	-0.08864877832827936	0.10376823014999711	0.025675249355256488	0.11204545583835693	-0.19209333484992988	0.26771636457529835	0.22947928892280564	0.2256655647078004	0.46507194145502123	0.45118410382607593	0.042929840719869786	0.22495612268958634	0.02672195797013743	0.258108493737544	0.1207031958070858	0.28386928096371683	-0.0041475045537808525	0.007096911001505196	-0.17247294324066817	0.2015961631377027	-0.4812508984720164	0.41310018506996765	0.26538420560625336
BS_1D93Z575	0.3892276551648331	0.02359270938337658	0.08840451138605614	0.038446279811264944	0.08088464722411179	0.09750122326354656	0.08374293024639753	0.26368265654318723	0.1656446204755594	0.13655457465354456	0.4760539237618466	0.4700160267463674	-0.0041998241456706175	0.17138987617603776	0.06819571270839488	0.23149318645543657	0.19684614479941634	0.30237455902536753	0.11690023210086145	0.04946439494443937	-0.04308974202370777	0.1516506263168133	-0.2797034327352773	0.3964393195976762	0.21435546957871165
BS_1EN5V3XW	0.3310946212858465	-0.05883427987474376	-0.03181047962963118	0.16333315320438235	0.02681273731481789	0.06896165483665938	-0.006318367350875704	0.10285606063023066	0.05212020821209381	0.11043567333389984	0.4678586609253121	0.44809258943871555	-0.02914125529172991	0.13679716944065803	-0.07523291549022088	0.030928553617531288	0.16673204473196648	0.22215501168605198	0.07489534734327818	-0.035604864360847296	0.017446081069149282	0.18578457218847721	-0.10309260055134936	0.415777741183384	0.24158264312666508
BS_223BM91B	0.4182086738406575	0.05736470366441218	0.14323521178300122	0.2471847262281301	0.18314019013222607	0.20782574197833942	0.15852027617295725	0.31161040042667515	0.26115597754548653	0.25500271173244443	0.4727105168787089	0.5057101177653598	0.16441455051419768	0.28665973850254073	0.22172156778676516	0.2329516578378034	0.27762182645064787	0.2838077840763519	0.2641263241275948	0.06870034121761767	0.159117264775832	0.27130823218531913	-0.18659419769516258	0.36906285512943704	0.3157754221914659
BS_25HNKZ79	0.43979779206714026	0.0838334874882889	0.23932783496699803	0.2342048002299883	0.21152167045661419	0.21831086193685256	0.1876101578790136	0.1800330788320531	0.2716147930770928	0.22520679121610127	0.47753168564631654	0.49222632242461134	0.1054327232746188	0.20748823412848122	0.18497150977497365	0.3179369622341931	0.25090434680138896	0.29798871590238907	0.2121964891765134	0.1680297336104131	0.04885388604091902	0.2841121151404146	-0.2862915836717227	0.38802239143673545	0.32974208118378234
BS_2853394H	0.31367128903499253	-0.19196097620325123	-0.04349941526727557	0.06312071891165223	-0.17761377637440065	-0.26237675796418236	-0.1999745838987195	0.1431635161376599	0.11920813384092557	0.01523196548155772	0.42945674942863393	0.3601889998556793	-0.14814624239625315	0.11540952589602294	-0.08639060101597665	0.10346454459221384	0.14285134992981763	0.09770519888680804	0.03871345344081577	0.04022975800364465	0.14199986250160598	0.18524809526729677	-0.3059392784686286	0.39239810882386794	0.11797909680591155
BS_297H8BT4	0.3805638027216447	0.07502008464982808	-0.013692211117224731	0.03978174581433679	0.14774365897448868	0.18304612701112535	-0.08074333853700047	0.173767116595604	0.1763165324132194	0.2720373695996221	0.46697327054732984	0.46645096334042596	0.0990762801818374	0.25032166557143976	0.16668127155494913	0.11584381202948164	0.1547768525050239	0.25684094323448714	0.11853706481110589	0.04826627023325557	-0.025106456327450316	0.21656180393485772	0.04263361156878493	0.38240963099656317	0.23400248396234513
BS_29X4ZX6Q	0.3492889976576657	-0.052168344616544085	0.021655136338560897	0.15834358286044295	0.0995855657751161	0.09419175935669181	0.08993624592593605	-0.0527151873182785	0.15305609632772485	0.0996492418886877	0.47256005476827123	0.40919940451713216	-0.03690756492786576	0.1817180947418161	0.07086775752780351	0.12125261999020516	0.2175613965383634	0.2374138921997696	0.13508064370358527	0.08727696425377715	0.07110716583576528	0.2492056649676828	-0.22666101273084524	0.4075002905325939	0.24358453475899236
BS_2A5R9MEJ	0.31759515702701957	-0.040762591764630124	0.007584761309644573	0.13974614863759027	0.0659171367244788	0.057876436689837635	0.06525857752434022	0.15402747644162662	0.1525183799625859	0.12241912241082455	0.4720923582647904	0.44358793255755335	-0.07526531908618458	0.1256705373631843	0.06377198661365355	0.14599773796212573	0.07177316043532081	0.17385285536627734	0.10067797462026618	0.07244041625736274	0.0018430358630517904	0.16775096110349427	-0.23292188532086713	0.3910083999104485	0.2163699911143687
BS_2ARXK0TD	0.4176387415682612	0.07584951721413002	0.18409030317320652	0.24904251030324576	0.21889561560315507	0.23984073380105567	0.1833819776394867	0.31868837685376084	0.25360227751300574	0.22314135154650058	0.4616354591142527	0.4606899625495893	0.13742656645922885	0.2543740560710873	0.18770277882441855	0.2963119997522995	0.237323485769529	0.27906740301916916	0.2365537057612825	0.1755357757404102	0.12085388246575784	0.2998837393042215	0.12717108266585073	0.4056577382954297	0.3100323441923346
