gene	log2FC	z	p	q_BH	mean_eco_log2tpm	mean_rest_log2tpm	n_eco	n_rest
ABCA7	1.0388659684814043	7.277890750774897	3.390621117205228e-13	5.072249472056195e-12	2.394690523124586	1.3558245546431817	111	238
SLC43A3	1.1171611232171625	7.277890750774897	3.390621117205228e-13	5.072249472056195e-12	4.559523201124612	3.442362077907449	111	238
ENSG00000246308	-0.4176719287493644	-7.276751533313713	3.419486915845482e-13	5.1089890784225384e-12	0.35493172992340355	0.7726036586727679	111	238
SLC6A6	1.0646400314465243	7.276751533313713	3.419486915845482e-13	5.1089890784225384e-12	3.361467118450863	2.296827087004339	111	238
LIF	1.340352302848356	7.2761819245831205	3.4350300381902343e-13	5.128981918571523e-12	2.5828561142306676	1.2425038113823117	111	238
PSME1	1.0323228924933971	7.275612315852529	3.448352714485736e-13	5.1456362581062e-12	6.542579065908348	5.510256173414951	111	238
TMEM140	0.9348345400892191	7.275042707121936	3.4638958368304884e-13	5.16558093178128e-12	3.2013289787208015	2.2664944386315824	111	238
ENSG00000273448	-0.3944785055219131	-7.274473098391344	3.4772185131259903e-13	5.182191359448947e-12	0.23274013978590405	0.6272186453078171	111	238
STARD8	0.7412351462916569	7.273903489660753	3.4927616354707425e-13	5.2020880453972906e-12	2.2748993774098567	1.5336642311181998	111	238
MAPK13	0.6530018600375621	7.2721946634689765	3.5371705564557487e-13	5.264925258624159e-12	1.6058955373196229	0.9528936772820608	111	238
MSRB3	1.1429257809327522	7.269916228546608	3.597122599785507e-13	5.3508044390288995e-12	3.7585650872054583	2.615639306272706	111	238
STT3A	1.0278298496469729	7.269346619816016	3.6126657221302594e-13	5.36719517365451e-12	5.927667584480528	4.899837734833556	111	238
IGHA2	0.8416619820008956	7.269346619816016	3.6126657221302594e-13	5.36719517365451e-12	1.1556942078603305	0.3140322258594349	111	238
ENSG00000278931	-0.5259955362182349	-7.268777011085423	3.6282088444750116e-13	5.38691383254156e-12	0.17345626599046238	0.6994518022086973	111	238
CAPZA2	0.8790691965941262	7.267068184893647	3.674838211509268e-13	5.449325712891806e-12	6.592478508014382	5.713409311420256	111	238
PIM1	0.9581698049247973	7.267068184893647	3.674838211509268e-13	5.449325712891806e-12	4.12440407946118	3.1662342745363827	111	238
ABRACL	1.111448762137314	7.265928967432464	3.7059244561987725e-13	5.491990234089449e-12	4.110694373300005	2.999245611162691	111	238
PSMB8-AS1	0.8506331069742652	7.265359358701871	3.7214675785435247e-13	5.50814346653298e-12	3.021501743295649	2.1708686363213836	111	238
CX3CR1	1.810338008795871	7.265359358701871	3.7214675785435247e-13	5.50814346653298e-12	4.765202217009334	2.9548642082134635	111	238
LINC02878	-0.24476384930956124	-7.264789749971279	3.737010700888277e-13	5.5277004918500785e-12	0.179579422943545	0.42434327225310625	111	238
ZNRD2-DT	-0.4739600384753071	-7.2642201412406875	3.752553823233029e-13	5.547233147042171e-12	0.5082609966950314	0.9822210351703385	111	238
FIRRE	-1.0608104543823784	-7.263650532510095	3.7680969455777813e-13	5.5632774194635e-12	0.9314289383203525	1.9922393927027309	111	238
CCDC159	0.9272570855698059	7.263650532510095	3.7680969455777813e-13	5.5632774194635e-12	4.86736209568281	3.940105010113004	111	238
GPR108	0.8615315833535933	7.263080923779503	3.7836400679225335e-13	5.5792818055643275e-12	5.392603859166997	4.531072275813404	111	238
ENSG00000278897	-0.5377071138420096	-7.263080923779503	3.7836400679225335e-13	5.5792818055643275e-12	0.2555116084247131	0.7932187222667227	111	238
ENSG00000285886	-0.3709269141327768	-7.262511315048911	3.7991831902672857e-13	5.595246453897059e-12	0.2866021819138589	0.6575290960466357	111	238
SNX17	0.8247461568210017	7.262511315048911	3.7991831902672857e-13	5.595246453897059e-12	5.87094876774392	5.0462026109229186	111	238
NINJ1	0.9265612595111419	7.260802488857134	3.8480330033507926e-13	5.663674381978964e-12	5.622570021512234	4.696008762001092	111	238
TSPAN2	0.8099330838205128	7.2602328801265426	3.863576125695545e-13	5.683025862259919e-12	1.7165185504510567	0.906585466630544	111	238
ALAS2	0.9529805478489318	7.258524053934766	3.9124259387790516e-13	5.751314611119689e-12	1.5193138560640465	0.5663333082151146	111	238
TMEM214	0.8698397963781934	7.257384836473582	3.9457326295178063e-13	5.796684357147955e-12	4.923366793280444	4.05352699690225	111	238
PLA2G7	0.9180936726779314	7.254536792820622	4.030109579389318e-13	5.916978953006867e-12	2.301765781355817	1.3836721086778856	111	238
OXER1	0.45727894957431126	7.25396718409003	4.0478731477833207e-13	5.935713121403403e-12	0.8198082561197795	0.3625293065454682	111	238
ENSG00000289444	-0.4457869375169961	-7.25396718409003	4.0478731477833207e-13	5.935713121403403e-12	0.39702412717740293	0.842811064694399	111	238
CCPG1	0.9795507307313249	7.253397575359438	4.063416270128073e-13	5.9511490385838675e-12	4.980707274478398	4.001156543747073	111	238
LTC4S	0.9705388247868714	7.253397575359438	4.063416270128073e-13	5.9511490385838675e-12	2.5980632008763385	1.627524376089467	111	238
AGFG1	1.2626154516511052	7.252827966628845	4.0811798385220754e-13	5.973477658776975e-12	5.960476523599725	4.69786107194862	111	238
PI4KAP1	-1.114215567602229	-7.251688749167662	4.1167069753100805e-13	6.01434665617038e-12	1.3033456480503038	2.417561215652533	111	238
ITPR3	0.9191586044852307	7.251688749167662	4.1167069753100805e-13	6.01434665617038e-12	2.1480535308531485	1.2288949263679179	111	238
ATG4A	0.6718196862816863	7.251688749167662	4.1167069753100805e-13	6.01434665617038e-12	2.906427151525486	2.2346074652437995	111	238
INKA1	0.858886107637439	7.251119140437069	4.134470543704083e-13	6.036581422764497e-12	2.4311996345704245	1.5723135269329855	111	238
MYL12A	1.2086106548598217	7.249979922975886	4.1677772344428377e-13	6.07773095663127e-12	6.956236037748873	5.747625382889051	111	238
AGA	0.971197510144068	7.249979922975886	4.1677772344428377e-13	6.07773095663127e-12	3.9893936078217016	3.0181960976776336	111	238
LMAN1	0.9716545728291557	7.249410314245293	4.18554080283684e-13	6.099885816222781e-12	4.932031300934429	3.960376728105273	111	238
DHX58	0.8789640829769296	7.247131879322925	4.25659507641285e-13	6.199630127868096e-12	3.3890681289423985	2.510104045965469	111	238
POP4	0.9173073815741652	7.245423053131149	4.3098857815948577e-13	6.273395708841693e-12	5.2072457321684675	4.289938350594302	111	238
FBXO7	1.034908043607449	7.244853444400556	4.3298697960381105e-13	6.298619912985911e-12	6.399043787825449	5.364135744218	111	238
ENSG00000280378	-0.22108002683116754	-7.243714226939373	4.3653969328261155e-13	6.342523431000148e-12	0.1429756004905459	0.3640556273217134	111	238
ENSG00000261140	-0.5832979805066753	-7.243714226939373	4.3653969328261155e-13	6.342523431000148e-12	0.5105722412804453	1.0938702217871206	111	238
TMEM150A	0.7881047161872758	7.24314461820878	4.383160501220118e-13	6.3566544041533325e-12	3.4589256279070666	2.6708209117197907	111	238
CPD	1.4670548119352844	7.24314461820878	4.383160501220118e-13	6.3566544041533325e-12	5.254662179711244	3.7876073677759594	111	238
TRIM14	0.889492982563358	7.24314461820878	4.383160501220118e-13	6.3566544041533325e-12	3.785767737893415	2.896274755330057	111	238
PCYT1A	0.80589038561431	7.242575009478188	4.403144515663371e-13	6.381735294968182e-12	4.650589594340273	3.844699208725963	111	238
ENSG00000255931	-0.26667642780286105	-7.242005400747597	4.4209080840573733e-13	6.403569304172481e-12	0.16752349585328333	0.4341999236561444	111	238
LGALS9	1.2570946906054425	7.241435792017004	4.438671652451376e-13	6.425376670290503e-12	5.094474239327992	3.8373795487225495	111	238
SLC9A1	0.9447067695763005	7.240866183286412	4.4586556668946287e-13	6.446439022104934e-12	3.89682097819464	2.9521142086183394	111	238
DKK2	0.5602314345265242	7.240866183286412	4.4586556668946287e-13	6.446439022104934e-12	0.8987826716668953	0.3385512371403711	111	238
CD36	1.2390957896372377	7.2402965745558205	4.476419235288631e-13	6.468180437055911e-12	2.344433319294644	1.1053375296574064	111	238
ENSG00000224934	-0.5525002319921655	-7.2385877483640435	4.5341508325691393e-13	6.53965122513893e-12	0.5059375744491581	1.0584378064413236	111	238
RNF213	1.0754541197726804	7.2385877483640435	4.5341508325691393e-13	6.53965122513893e-12	5.749198971921875	4.673744852149195	111	238
PSAP	0.8550507380717001	7.2385877483640435	4.5341508325691393e-13	6.53965122513893e-12	9.82107482850487	8.96602409043317	111	238
RESF1	1.0463676091053133	7.238018139633452	4.551914400963142e-13	6.557299397525896e-12	4.504095287716546	3.4577276786112328	111	238
CCNG1	0.9663421423053027	7.238018139633452	4.551914400963142e-13	6.557299397525896e-12	5.264932349345699	4.298590207040396	111	238
RAB29	0.8552904920974727	7.23744853090286	4.571898415406395e-13	6.582091128879376e-12	4.366664301577447	3.511373809479974	111	238
LXN	1.037100992735233	7.236309313441676	4.60964599824365e-13	6.6243767991719464e-12	2.920022257886915	1.8829212651516818	111	238
ENSG00000288850	-0.42448325001446385	-7.236309313441676	4.60964599824365e-13	6.6243767991719464e-12	0.30583622889320605	0.7303194789076699	111	238
BIRC3	0.8649628201822874	7.236309313441676	4.60964599824365e-13	6.6243767991719464e-12	1.8324007657559591	0.9674379455736717	111	238
IGLV1-44	1.1535211227804443	7.2346004872498995	4.669598041573408e-13	6.706469923388056e-12	1.5585703070306887	0.40504918425024444	111	238
SEL1L	1.016171231441514	7.234030878519308	4.689582056016661e-13	6.731096422326153e-12	4.890053280152279	3.8738820487107652	111	238
H2AZ1-DT	-0.3291527170733854	-7.231752443596939	4.767297667740422e-13	6.83437489213349e-12	0.2639087326775607	0.5930614497509461	111	238
ENSG00000261487	1.3131401586511244	7.231752443596939	4.767297667740422e-13	6.83437489213349e-12	3.0389630018942393	1.7258228432431149	111	238
MME	0.8555296715577064	7.231182834866347	4.787281682183675e-13	6.854740204676516e-12	1.3452160882756274	0.489686416717921	111	238
TRBV6-5	0.35722044441454376	7.231182834866347	4.787281682183675e-13	6.854740204676516e-12	0.43719785395609306	0.0799774095415493	111	238
HDLBP	0.9258626553432165	7.2306132261357545	4.807265696626928e-13	6.8792030107461095e-12	7.2673238467852155	6.341461191441999	111	238
TRDC	0.913118619718562	7.230043617405163	4.829470157119431e-13	6.902651141434676e-12	1.8050915929790992	0.8919729732605371	111	238
GTF3A	0.9569941243727103	7.230043617405163	4.829470157119431e-13	6.902651141434676e-12	6.095918090083617	5.138923965710907	111	238
DDX24	1.0344756537808477	7.229474008674571	4.849454171562684e-13	6.9270409195964015e-12	6.885960660297934	5.851485006517087	111	238
DBNL	0.7958141400551746	7.228904399943978	4.869438186005937e-13	6.951401347844576e-12	5.692963758280086	4.897149618224911	111	238
SMAP2	0.9199792921502912	7.228334791213387	4.889422200449189e-13	6.9757324791255246e-12	5.384174906632854	4.464195614482563	111	238
STARD5	0.5937729193470341	7.22377792136865	5.055955654142963e-13	7.208990615997352e-12	1.442776262019524	0.8490033426724898	111	238
ENSG00000273674	-0.22942072574074598	-7.223208312638058	5.078160114635466e-13	7.2363019147051695e-12	0.16584945313034663	0.3952701788710926	111	238
GUSB	0.816377175379916	7.2226387039074655	5.098144129078719e-13	7.260418223680773e-12	4.921611658095982	4.105234482716066	111	238
YWHAZP4	-0.3512048033746077	-7.222069095176874	5.120348589571222e-13	7.283296800729426e-12	0.16708369365540823	0.5182884970300159	111	238
ENSG00000267838	-0.5574761942908202	-7.222069095176874	5.120348589571222e-13	7.283296800729426e-12	0.38863514121916715	0.9461113355099873	111	238
ATP1A1	0.9684607443457995	7.221499486446282	5.142553050063725e-13	7.306120578791134e-12	7.401930695777066	6.433469951431267	111	238
WASF2	1.0816175845972653	7.221499486446282	5.142553050063725e-13	7.306120578791134e-12	5.806520835900626	4.724903251303361	111	238
LINC02082	-0.4056120093096812	-7.220929877715689	5.162537064506978e-13	7.330122943895425e-12	0.19534773016264262	0.6009597394723238	111	238
CAHM	-0.9571326622967855	-7.220360268985098	5.184741524999481e-13	7.352849816027357e-12	1.0722006302217753	2.0293332925185608	111	238
MAX	0.8152771153656957	7.220360268985098	5.184741524999481e-13	7.352849816027357e-12	5.710366192047578	4.895089076681883	111	238
CCDC170	0.6790541791959724	7.21808183406273	5.273559366969494e-13	7.474341071727491e-12	1.4491196934531547	0.7700655142571823	111	238
ENSG00000275569	-0.30175106761448467	-7.217512225332137	5.295763827461997e-13	7.501330899723185e-12	0.1447415969082061	0.44649266452269076	111	238
TEX2	0.8568254987474884	7.216373007870954	5.340172748447003e-13	7.555213991034799e-12	4.621405364334813	3.764579865587325	111	238
ENSG00000261451	-0.6080740700946252	-7.216373007870954	5.340172748447003e-13	7.555213991034799e-12	0.32265150627501327	0.9307255763696385	111	238
ENSG00000288815	-0.529735037390507	-7.215233790409769	5.384581669432009e-13	7.613503259174247e-12	0.39998928231612413	0.929724319706631	111	238
NCK1	0.8387840876885928	7.214664181679177	5.406786129924512e-13	7.640345903429958e-12	4.455175503526513	3.61639141583792	111	238
ACSF2	1.0091588328580219	7.214094572948585	5.428990590417015e-13	7.667156592156792e-12	4.099139707122609	3.0899808742645876	111	238
DNPEP	0.8509562768238901	7.213524964217993	5.451195050909519e-13	7.69393538238425e-12	4.974043126092981	4.123086849269091	111	238
ACP2	0.8250888147894972	7.211816138026217	5.520028878436278e-13	7.786456906645609e-12	4.846115591651883	4.021026776862386	111	238
PIFO	1.3359303947441292	7.211246529295624	5.544453784978032e-13	7.816263250290481e-12	3.7961828919490155	2.4602524972048863	111	238
CLTA	0.937174098436711	7.209537703103848	5.613287612504791e-13	7.90390871776194e-12	7.1402674514457765	6.2030933530090655	111	238
ADCY7	0.877986199145274	7.209537703103848	5.613287612504791e-13	7.90390871776194e-12	3.338343633976847	2.460357434831573	111	238
GGCX	0.806901732634727	7.208968094373256	5.637712519046545e-13	7.924192371261749e-12	4.48770965115523	3.680807918520503	111	238
SH3BGRL3	0.9980317728414478	7.208968094373256	5.637712519046545e-13	7.924192371261749e-12	7.490198019667426	6.492166246825978	111	238
FKBP11	0.8173933208588333	7.208968094373256	5.637712519046545e-13	7.924192371261749e-12	3.6447304070373856	2.8273370861785523	111	238
TCAF1P1	-0.9558177236142839	-7.208398485642664	5.662137425588298e-13	7.9538112823865e-12	0.994709684790367	1.9505274084046509	111	238
BTBD19	1.5113640517157074	7.206120050720296	5.757616605706062e-13	8.083148614614321e-12	3.2145516483322103	1.7031875966165029	111	238
ABCA13	0.734780118606028	7.205550441989704	5.782041512247815e-13	8.112638493175142e-12	1.0768672875982803	0.34208716899225233	111	238
M1AP	0.33190910768829635	7.20441122452852	5.828670879282072e-13	8.173229626586668e-12	0.699904985329162	0.36799587764086567	111	238
ENSG00000204802	-0.839773119875994	-7.2027023983367435	5.904166044956582e-13	8.274202219884222e-12	0.9389059612432237	1.7786790811192177	111	238
FEZ2	1.0523636884233616	7.199854354683783	6.0285110237146e-13	8.443474176425774e-12	5.890749904333547	4.838386215910186	111	238
SYPL1P2	-0.37435207766870426	-7.199284745953191	6.052935930256353e-13	8.472681880900427e-12	0.24044170776097548	0.6147937854296798	111	238
CKMT2-AS1	-1.041206187041031	-7.198145528492007	6.104006189389111e-13	8.539130356689036e-12	1.435269582332407	2.476475769373438	111	238
ENSG00000284642	-0.7271125318362632	-7.197575919761415	6.128431095930864e-13	8.568247270598449e-12	0.6932701476537764	1.4203826794900396	111	238
APOBEC3A	0.7143106903275019	7.1970063110308224	6.155076448521868e-13	8.60043249809363e-12	1.0727867706093677	0.3584760802818657	111	238
ENSG00000287032	-0.24082058964101852	-7.195297484839046	6.232792060245629e-13	8.698777907140458e-12	0.08123621243604626	0.3220568020770648	111	238
ENSG00000277007	-0.22196888028596512	-7.195297484839046	6.232792060245629e-13	8.698777907140458e-12	0.11034383194775456	0.33231271223371966	111	238
GATA3	0.41148905518887513	7.1947278761084545	6.259437412836633e-13	8.730829632978362e-12	0.6722711038632071	0.26078204867433197	111	238
MCTP2	0.7441172791323583	7.19358865864727	6.31050767196939e-13	8.796892187141349e-12	1.1987268306290273	0.45460955149666904	111	238
TEX264	0.9410196414874266	7.193019049916678	6.337153024560394e-13	8.828848658879619e-12	5.31592114680607	4.374901505318643	111	238
ENSG00000276071	-0.4190414793744079	-7.189601397533126	6.497025140106416e-13	9.046268689798406e-12	0.252368630143974	0.6714101095183819	111	238
TMOD3	0.861202294149737	7.1890317888025335	6.52589093874667e-13	9.081131285202551e-12	3.810566827336414	2.949364533186677	111	238
SPATA20	1.0337687211216897	7.188462180071942	6.552536291337674e-13	9.112864950074891e-12	4.643179813976276	3.609411092854586	111	238
PRORP	0.9587961008496526	7.184474918957797	6.745715097622451e-13	9.376030252266565e-12	4.339820005407063	3.38102390455741	111	238
ENSG00000183889	-1.245047744591349	-7.181626875304837	6.887823644774471e-13	9.556754607948486e-12	3.793312437017595	5.038360181608944	111	238
CEROX1	-1.5416516513642042	-7.181626875304837	6.887823644774471e-13	9.556754607948486e-12	2.926098620855462	4.467750272219666	111	238
BCKDK	0.8798614296063256	7.181626875304837	6.887823644774471e-13	9.556754607948486e-12	4.851339132851664	3.9714777032453386	111	238
NUDT14	0.9973273441471293	7.180487657843653	6.945555242054979e-13	9.631224060373842e-12	3.697711959795259	2.7003846156481295	111	238
ZNF45-AS1	-0.7857863315247171	-7.179918049113061	6.974421040695233e-13	9.665602430580321e-12	0.7748984805299755	1.5606848120546926	111	238
BCL3	1.2690350644575532	7.178778831651877	7.034373084024992e-13	9.74299683546859e-12	3.603319722971026	2.334284658513473	111	238
CR1L	0.5109368129005268	7.177639614190692	7.0921046813055e-13	9.811502954440483e-12	0.7168374586499535	0.2059006457494267	111	238
SYTL2	1.2041897248262852	7.177639614190692	7.0921046813055e-13	9.811502954440483e-12	4.472050969442255	3.2678612446159696	111	238
LRPAP1	0.9959491534481995	7.176500396729508	7.152056724635258e-13	9.888677030809799e-12	6.536820280699999	5.540871127251799	111	238
ANGPTL6	0.4428198229695224	7.17422196180714	7.271960811294775e-13	1.004860467144903e-11	1.0163698430430774	0.573550020073555	111	238
KIF16B	1.1036309827493103	7.173652353076548	7.30304705598428e-13	1.0085686522135216e-11	3.4110501186866284	2.307419135937318	111	238
RRM2B	1.013813204239864	7.1730827443459555	7.331912854624534e-13	1.011966052290993e-11	4.317300888296166	3.303487684056302	111	238
ENSG00000250132	-0.7531439313208811	-7.172513135615364	7.362999099314038e-13	1.015665794362354e-11	0.851015063530368	1.6041589948512491	111	238
FAM226B	-0.5873123589608776	-7.171943526884772	7.394085344003543e-13	1.0193612369077748e-11	0.6442838231317861	1.2315961820926637	111	238
HCCS	0.8162690930344003	7.169665091962403	7.51843032276156e-13	1.0359017296041857e-11	3.5877687566146808	2.7714996635802804	111	238
ENSG00000269951	-0.7680551361207081	-7.1690954832318114	7.549516567451064e-13	1.0395811380112823e-11	0.5277291904944789	1.295784326615187	111	238
NANS	0.9533339050050689	7.168525874501219	7.580602812140569e-13	1.0432562779631504e-11	5.029765586784186	4.076431681779117	111	238
NLRC5	1.2105551362653446	7.166817048309443	7.676081992258332e-13	1.0557838918743258e-11	4.32602349446934	3.1154683582039957	111	238
DHRS1	0.8523442971646933	7.16339939592589	7.86926079854311e-13	1.081100646822431e-11	3.826015642052421	2.9736713448877277	111	238
MGST1	1.6446633725278597	7.16339939592589	7.86926079854311e-13	1.081100646822431e-11	6.519465555135991	4.874802182608131	111	238
HSD17B4	1.0449328022156807	7.162829787195299	7.902567489281864e-13	1.0844205682515993e-11	6.920878522993794	5.875945720778113	111	238
PBDC1	0.9642525166145979	7.162829787195299	7.902567489281864e-13	1.0844205682515993e-11	4.67596261404162	3.7117100974270225	111	238
CAT	0.8634454361980612	7.162260178464706	7.935874180020619e-13	1.0883615652899953e-11	5.420721242612917	4.5572758064148555	111	238
RPL32P3	-0.8969018133953495	-7.16055135227293	8.035794252236883e-13	1.1001572673316346e-11	1.5803499363115963	2.4772517497069457	111	238
ENSG00000259780	-0.3449538068938802	-7.16055135227293	8.035794252236883e-13	1.1001572673316346e-11	0.19064729781497589	0.5356011047088561	111	238
ENSG00000260306	-0.418392181021291	-7.16055135227293	8.035794252236883e-13	1.1001572673316346e-11	0.26602143946228024	0.6844136204835712	111	238
HSD3B7	0.6935346896156704	7.159981743542338	8.069100942975638e-13	1.104080097883737e-11	2.3268765393281887	1.6333418497125183	111	238
ENSG00000289574	-0.49551224116467885	-7.158842526081154	8.135714324453147e-13	1.1119122008178304e-11	0.2531263603706845	0.7486386015353633	111	238
ENSG00000277182	-0.29163839626190113	-7.158842526081154	8.135714324453147e-13	1.1119122008178304e-11	0.24424458806098936	0.5358829843228905	111	238
FOSL1	1.0379085314773495	7.158272917350562	8.169021015191902e-13	1.115179474145242e-11	2.288697385426715	1.2507888539493655	111	238
ENSG00000271833	-0.48978349480847044	-7.158272917350562	8.169021015191902e-13	1.115179474145242e-11	0.32505783903353863	0.8148413338420091	111	238
NEU1	0.822306292392093	7.156564091158786	8.273381979506667e-13	1.1287766581125657e-11	4.53043990600321	3.7081336136111167	111	238
RUNX3	0.5652616733547507	7.155424873697601	8.342215807033426e-13	1.1375138634349142e-11	1.347249291119546	0.7819876177647952	111	238
LINC01311	-0.385998660237007	-7.154285656236417	8.411049634560186e-13	1.1462410317609131e-11	0.3214732976760022	0.7074719579130092	111	238
ENSG00000259820	-0.40276638778175644	-7.153716047505825	8.446576771348191e-13	1.1504218167451617e-11	0.2655231495487348	0.6682895373304912	111	238
DUSP1	1.484551520011606	7.152576830044641	8.515410598874951e-13	1.158466925853825e-11	6.257338007293749	4.772786487282143	111	238
VMP1	0.9905278144959082	7.152576830044641	8.515410598874951e-13	1.158466925853825e-11	6.371521376062044	5.380993561566136	111	238
MIR22HG	0.8048514644689719	7.152007221314049	8.550937735662956e-13	1.1613025112555197e-11	2.42167043849324	1.6168189740242682	111	238
ENSG00000243107	-0.38725265958183663	-7.152007221314049	8.550937735662956e-13	1.1613025112555197e-11	0.1659147210686607	0.5531673806504973	111	238
ENSG00000287707	-0.22497609937857155	-7.152007221314049	8.550937735662956e-13	1.1613025112555197e-11	0.11665479920891088	0.3416308985874824	111	238
PTGS2	1.3744078442864507	7.151437612583457	8.586464872450961e-13	1.165460329312194e-11	2.4666022892891633	1.0921944450027126	111	238
TNFRSF11B	1.1708403324313479	7.149728786391681	8.695266728864226e-13	1.1788794194801864e-11	2.7677189399047797	1.5968786074734318	111	238
SCARF1	0.8018097994573543	7.149728786391681	8.695266728864226e-13	1.1788794194801864e-11	2.4278588058809425	1.6260490064235882	111	238
SLC25A24	0.7366266076286476	7.1491591776610885	8.730793865652231e-13	1.1823448359387262e-11	2.882079720756647	2.1454531131279992	111	238
KCNMB1	0.6244029114766515	7.1491591776610885	8.730793865652231e-13	1.1823448359387262e-11	1.6203947917927122	0.9959918803160607	111	238
ENSG00000260855	-0.587327488742054	-7.148589568930497	8.766321002440236e-13	1.1864787912372906e-11	0.524885258889895	1.112212747631949	111	238
RUNX1	1.3476163919098223	7.147450351469312	8.839595722065496e-13	1.1957140712755187e-11	4.077089521369263	2.729473129459441	111	238
ADGRG5	0.569570267078673	7.146880742738721	8.877343304902752e-13	1.2001358817784769e-11	1.0146106296988096	0.4450403626201366	111	238
RNF14	0.8608462420635661	7.146311134008128	8.915090887740007e-13	1.203867082541374e-11	5.075462230779657	4.2146159887160906	111	238
ENSG00000288906	-0.45185667567821153	-7.146311134008128	8.915090887740007e-13	1.203867082541374e-11	0.3534908053775909	0.8053474810558024	111	238
ENSG00000228251	-0.29775009997828156	-7.145741525277536	8.950618024528012e-13	1.207977037826801e-11	0.17566045430697375	0.4734105542852553	111	238
ENSG00000247970	-0.4031729347121424	-7.144602307816352	9.026113190202523e-13	1.2167815997201423e-11	0.3554050794988079	0.7585780142109503	111	238
MARVELD2	0.6861048437903747	7.144602307816352	9.026113190202523e-13	1.2167815997201423e-11	1.342333229066059	0.6562283852756843	111	238
SETD3	0.7308394519115708	7.143463090355168	9.101608355877033e-13	1.2255661739587883e-11	4.966648196026935	4.2358087441153645	111	238
ENSG00000253553	-0.45996861215276375	-7.143463090355168	9.101608355877033e-13	1.2255661739587883e-11	0.3767521578252968	0.8367207699780606	111	238
RMC1	0.9176697436701127	7.142893481624576	9.139355938714289e-13	1.2299509869650324e-11	4.204581933591721	3.2869121899216087	111	238
CD164	0.8179083897858295	7.142323872893984	9.177103521551544e-13	1.2343308285279587e-11	5.990986654208382	5.173078264422553	111	238
ENSG00000279407	-0.485023078860011	-7.140045437971615	9.330314298949816e-13	1.2542268388491973e-11	0.36929917373050664	0.8543222525905176	111	238
ENSG00000284657	-0.36388121686514835	-7.139475829241023	9.36806188178707e-13	1.2585879739936582e-11	0.1753616512355502	0.5392428681006985	111	238
SCX	-0.627119237291083	-7.138906220510432	9.408029910673577e-13	1.2625278148226317e-11	0.5052970278869617	1.1324162651780447	111	238
FBXO32	1.2970559421772854	7.138906220510432	9.408029910673577e-13	1.2625278148226317e-11	5.085562038792291	3.7885060966150053	111	238
FAM27C	-1.2623794812891913	-7.137767003049247	9.485745522397337e-13	1.270800667783169e-11	2.0024510298679385	3.26483051115713	111	238
EHF	0.5209026963866188	7.137767003049247	9.485745522397337e-13	1.270800667783169e-11	0.9216653634333283	0.4007626670467095	111	238
PSMD2	0.9109578667258242	7.137767003049247	9.485745522397337e-13	1.270800667783169e-11	6.862335170513799	5.951377303787975	111	238
PLS3	1.0556740078910964	7.136627785588063	9.565681580170349e-13	1.2807864625909801e-11	5.22215156277538	4.166477554884284	111	238
ENSG00000269707	-0.6586853909842408	-7.136058176857471	9.603429163007604e-13	1.2843909826466653e-11	0.5578153704285168	1.2165007614127576	111	238
FNTB	0.9181800521195327	7.136058176857471	9.603429163007604e-13	1.2843909826466653e-11	4.495026164927735	3.576846112808202	111	238
IGLV3-19	1.2153231305808412	7.134918959396287	9.683365220780615e-13	1.2943522435393852e-11	1.6192780862458025	0.40395495566496126	111	238
ENSG00000289004	-0.41284390203504334	-7.134349350665695	9.725553695716371e-13	1.2992594987869743e-11	0.29102740559454826	0.7038713076295916	111	238
TPTEP2	-0.9031164205675377	-7.133779741935103	9.765521724602877e-13	1.3038647632972867e-11	1.4628385261100083	2.365954946677546	111	238
SCARB2	0.8894179760799767	7.133210133204511	9.805489753489383e-13	1.3084648475325596e-11	6.930436712108316	6.041018736028339	111	238
RAP2B	0.586250481897709	7.131501307012734	9.92761428619815e-13	1.323272901990659e-11	2.729364113489282	2.143113631591573	111	238
ENSG00000272374	-0.41078007846642256	-7.131501307012734	9.92761428619815e-13	1.323272901990659e-11	0.2791483094737542	0.6899283879401767	111	238
SULF1	1.5270576707227406	7.13036208955155	1.0009770790020411e-12	1.3334745747558916e-11	5.057122206865681	3.53006453614294	111	238
ENSG00000271789	-0.36566683203557127	-7.12751404589859	1.0220713164699191e-12	1.3608116753403648e-11	0.19297784943725363	0.5586446814728249	111	238
RNPEP	0.8023974475349975	7.126374828437406	1.0305090114570703e-12	1.3712763211346298e-11	4.703346810204863	3.9009493626698655	111	238
ENSG00000249592	-1.1189907703210409	-7.12466600224563	1.0433875985427221e-12	1.387635323039497e-11	2.2792300508972323	3.398220821218273	111	238
BTD	0.9469892619022726	7.124096393515037	1.0476064460362977e-12	1.3916859204175364e-11	4.032840513773871	3.085851251871598	111	238
STEEP1	0.9746813820628835	7.124096393515037	1.0476064460362977e-12	1.3916859204175364e-11	4.11077058187	3.1360891998071163	111	238
PRRG4	0.3161214726411993	7.122957176053854	1.056266185628374e-12	1.4024046737671405e-11	0.719272088830533	0.4031506161893337	111	238
GRK2	0.9013397750117846	7.122387567323261	1.0607070777268746e-12	1.4067264464028969e-11	5.211367961527722	4.310028186515938	111	238
CHD1-DT	-0.8533322759965037	-7.122387567323261	1.0607070777268746e-12	1.4067264464028969e-11	0.9200810208115996	1.7734132968081033	111	238
