"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
111.095025486861,3.62252267464614,0.252739995962153,14.3330012365301,1.36109045670169e-46,5.79129194865083e-44,"FPR2","Up_Inflamed"
121.785570281046,3.39557436170591,0.236992650772901,14.3277622771506,1.46774114095507e-46,6.17792763039638e-44,"ADGRE1","Up_Inflamed"
1132.92234320625,2.16250324443687,0.150961236987299,14.3248908633334,1.52968206665325e-46,6.3701494148023e-44,"SERPINB1","Up_Inflamed"
996.454134896205,2.4959821622302,0.175008376477226,14.2620725503102,3.7708680035139e-46,1.55379608418475e-43,"TLR7","Up_Inflamed"
189.741482876492,2.49088725240207,0.174767035069419,14.2526149248493,4.31804524882141e-46,1.76072792984494e-43,"GPR160","Up_Inflamed"
80.6552051222824,2.12219392171665,0.149099141461963,14.2334415940151,5.68153989311e-46,2.29282349603908e-43,"GNGT2","Up_Inflamed"
131.538868815477,2.22590723750784,0.156765853007173,14.1989291341782,9.30230359830832e-46,3.71570075873244e-43,"RIPK3","Up_Inflamed"
2082.95206736937,2.15583243879436,0.152572069248196,14.1299285604324,2.48396160398933e-45,9.82168454425881e-43,"DOCK2","Up_Inflamed"
3304.54825392051,4.09167568243191,0.290906271262412,14.0652714865023,6.20841503588257e-45,2.43028406579623e-42,"F13A1","Up_Inflamed"
865.057861350276,2.16781655921299,0.154145455352653,14.0634477627218,6.370535509736e-45,2.46905556959025e-42,"PIK3CG","Up_Inflamed"
38536.1249954193,2.38640364933402,0.169902055125033,14.0457609390177,8.17851708477423e-45,3.13870638513223e-42,"CD74","Up_Inflamed"
791.561635372736,2.0076692300116,0.143021945504139,14.0374907007086,9.1909710289758e-45,3.49301515465299e-42,"SQOR","Up_Inflamed"
366.635793217488,3.3247140166288,0.237600867149799,13.9928530417891,1.72356407368121e-44,6.48739573694722e-42,"GBP5","Up_Inflamed"
2371.58630250828,2.17119894033593,0.15547544223681,13.9648995950685,2.55264936833296e-44,9.51651995460893e-42,"FYB1","Up_Inflamed"
62.1427786317739,3.39597179612955,0.243900086218525,13.9236186783751,4.55258096687501e-44,1.68123379196531e-41,"CST7","Up_Inflamed"
2697.10092315245,1.39573105555915,0.100286731978417,13.9174049051626,4.96610139022867e-44,1.81680410206076e-41,"MFSD1","Up_Inflamed"
1404.97261432585,2.1526209532321,0.155107749326764,13.8782295699307,8.58380344258814e-44,3.11123134963067e-41,"LAIR1","Up_Inflamed"
27.2207537250728,3.68006148343356,0.265576289862786,13.8568901814801,1.15573956817001e-43,4.15058948587293e-41,"CD3G","Up_Inflamed"
1946.03649717814,2.75255969366211,0.198777498297723,13.8474410697101,1.31825161858895e-43,4.69117814633312e-41,"MS4A6A","Up_Inflamed"
61.5102696142553,3.14064286178905,0.227794228502837,13.7871924255093,3.04376970183546e-43,1.07340869349864e-40,"IL10","Up_Inflamed"
707.287357844039,2.13678677875132,0.155160310735229,13.7714778259087,3.78392660038419e-43,1.32251613189321e-40,"AOAH","Up_Inflamed"
202.524501126766,3.19276435146762,0.232617501678911,13.725383208159,7.15498311413393e-43,2.47860012391834e-40,"CD69","Up_Inflamed"
16.1517792841724,3.79973124420582,0.276921300653268,13.721339728082,7.56544209277516e-43,2.59780026948845e-40,"GPR171","Up_Inflamed"
111.007976209885,2.0347044016271,0.148773267986802,13.6765457206169,1.40196127905347e-42,4.77215428422156e-40,"NAT1","Up_Inflamed"
2003.1103066164,2.23065344781782,0.163237981660407,13.6650393807146,1.6421491704674e-42,5.54154562740916e-40,"EMP3","Up_Inflamed"
202.062658975426,2.4573166446869,0.179965633235907,13.6543661170337,1.90136618450729e-42,6.36145122158444e-40,"TASL","Up_Inflamed"
303.390654353791,1.76508713982528,0.129553011735493,13.6244392637436,2.86603128288353e-42,9.50769445495557e-40,"TRIM34","Up_Inflamed"
195.595792183541,4.96142502792708,0.36543519582359,13.576757478834,5.50082451596394e-42,1.80949391325553e-39,"JCHAIN","Up_Inflamed"
1301.38210119514,1.89856958871485,0.139935347882902,13.5674768201068,6.24344899446592e-42,2.0366650907364e-39,"LPAR6","Up_Inflamed"
674.913099300343,2.01714154584515,0.148767480377674,13.5590220438247,7.00639814338237e-42,2.26665665555953e-39,"CD300A","Up_Inflamed"
1252.18193772048,1.96930092145464,0.145766020747242,13.5100135913664,1.36496247384277e-41,4.37962754414552e-39,"ITGAM","Up_Inflamed"
94.3249563517688,3.26475896856964,0.241722768611091,13.5062120433608,1.43728669924844e-41,4.57419413350244e-39,"NKG7","Up_Inflamed"
236.898485262507,2.43061376338647,0.179980668012335,13.5048602176534,1.46391339310035e-41,4.62136207846074e-39,"RGS18","Up_Inflamed"
704.63144985253,2.12525075693538,0.157616124955372,13.4837140396462,1.95036423801819e-41,6.10776064777775e-39,"CASP1","Up_Inflamed"
261.475029547127,3.01979994660589,0.224208854263076,13.4686917540848,2.39064280956151e-41,7.42712006192741e-39,"HK3","Up_Inflamed"
6204.86072103363,2.90426835699513,0.216464959255253,13.4168059670593,4.82045380730186e-41,1.48580050619552e-38,"HLA-DRB1","Up_Inflamed"
3729.91168829039,1.89990407167908,0.141837055125523,13.3949768626944,6.46961992743433e-41,1.97854118796419e-38,"HEXB","Up_Inflamed"
2724.62033444032,-1.32573757178086,0.099106337185429,-13.3769202800865,8.24952907860139e-41,2.5033164014097e-38,"SOCS7","Up_Desert"
2783.45032465776,2.07433062788528,0.155360465620833,13.3517276714902,1.15733243402856e-40,3.48490601000368e-38,"CAPG","Up_Inflamed"
669.624459177095,3.04596655455877,0.228869042766867,13.3087748248307,2.05829278350527e-40,6.15052450460412e-38,"S100A4","Up_Inflamed"
129.935259262165,2.52891237886463,0.190028692817271,13.3080554382196,2.07820439689864e-40,6.16297811489372e-38,"RHOH","Up_Inflamed"
35.5992649753089,3.3850835707795,0.254387371445055,13.3068066687054,2.11322448578543e-40,6.21971221774967e-38,"RNASE3","Up_Inflamed"
1425.50169575138,1.78879650790229,0.134489942121706,13.3005969047375,2.29627778917868e-40,6.70804433264175e-38,"IL4R","Up_Inflamed"
1002.8890235759,3.31700063624239,0.249444958162196,13.2975252764403,2.39256893469574e-40,6.93756377397517e-38,"CFB","Up_Inflamed"
30.9018240176759,3.98626892553926,0.299805739653213,13.2961728156045,2.4362298914265e-40,7.01222199263899e-38,"PYHIN1","Up_Inflamed"
669.930431053461,2.04693895721574,0.154392003292197,13.2580633294962,4.05225899200585e-40,1.1578516660005e-37,"CARD6","Up_Inflamed"
108.94893049926,2.70882716104647,0.204856864845259,13.2230236125727,6.46133808049631e-40,1.83281941421035e-37,"ACP3","Up_Inflamed"
230.180533224212,1.87703742837668,0.142068206730827,13.2122272221895,7.45844388018496e-40,2.10043730712115e-37,"CD33","Up_Inflamed"
2532.37727537829,1.89397688866609,0.143458966462967,13.2022203656054,8.51865806055891e-40,2.38187764128985e-37,"TRIM22","Up_Inflamed"
696.866346864099,2.09103484594606,0.158570485079596,13.1867846963856,1.04550131195311e-39,2.90256374868116e-37,"VAV1","Up_Inflamed"
375.530592412298,1.76260316471473,0.13368318763717,13.1849277075784,1.07156665234485e-39,2.95397722577741e-37,"TRPV2","Up_Inflamed"
14.731193065152,3.60504861164726,0.273560717967146,13.1782393263064,1.17091666840611e-39,3.2052820269061e-37,"SIT1","Up_Inflamed"
236.529244859603,2.6662882556329,0.202337869781108,13.1774059819713,1.18392017375482e-39,3.21837188900225e-37,"LILRB2","Up_Inflamed"
726.335570710237,1.83512829383708,0.139402162386564,13.1642742294646,1.40884917209372e-39,3.80340695459369e-37,"NMI","Up_Inflamed"
131.420057408525,2.19931356830942,0.167094803682887,13.1620703925856,1.45055785659098e-39,3.88918406138725e-37,"DAPP1","Up_Inflamed"
3943.15041330259,2.0520931844188,0.155917507175036,13.1614032420046,1.46342443263219e-39,3.89698975614878e-37,"CTSC","Up_Inflamed"
2593.42300823317,3.16216028642271,0.240347936126058,13.1565942998745,1.55958755679064e-39,4.12500371017363e-37,"CCL2","Up_Inflamed"
665.372080084847,1.20841814606078,0.0919625543726573,13.1403281944947,1.93386163773399e-39,5.08060495363068e-37,"ORMDL2","Up_Inflamed"
170.186567311698,3.34273989182615,0.254573627307499,13.1307391389307,2.19503501144656e-39,5.72830970153838e-37,"CD52","Up_Inflamed"
246.978813249709,2.29924821023617,0.175359728841594,13.1116090645483,2.82539597620159e-39,7.32451162174908e-37,"FBP1","Up_Inflamed"
532.526721994856,2.3011784616793,0.175691909827135,13.0978054933972,3.38915859164806e-39,8.72819822829363e-37,"TNFSF10","Up_Inflamed"
24.148031638282,4.56924108180395,0.349475299859902,13.0745751806656,4.60127301663943e-39,1.17723419762321e-36,"GPR18","Up_Inflamed"
3212.85556837767,1.74289577187838,0.133707283923394,13.0351594971966,7.72054013667946e-39,1.9624710626644e-36,"DAB2","Up_Inflamed"
6444.23023679396,2.56111469808045,0.196815051456399,13.0127989659766,1.03481175593583e-38,2.61340039910374e-36,"C1S","Up_Inflamed"
175.91000415649,3.12984418026335,0.240607234059895,13.008105065886,1.10036938821676e-38,2.76115126293239e-36,"PRF1","Up_Inflamed"
6115.99245582602,3.87056242715438,0.297712839682247,13.0009926051073,1.20765554119973e-38,3.01106217581295e-36,"CHI3L2","Up_Inflamed"
52.9505898571765,4.1469618896119,0.31917154032508,12.9928936815236,1.34253300556816e-38,3.32616800651682e-36,"GZMK","Up_Inflamed"
1568.90328050472,-1.84531464386268,0.142165358803585,-12.980058288406,1.58759713130628e-38,3.90858425817512e-36,"ZNF8","Up_Desert"
511.807096849765,-2.44625338296122,0.188518664808462,-12.9761866574148,1.66989878102496e-38,4.08551173645137e-36,"CROCCP3","Up_Desert"
989.973737866771,2.55114791013492,0.196869806317117,12.9585534615986,2.10173520205604e-38,5.11008847729712e-36,"C5AR1","Up_Inflamed"
781.651265218581,-2.03022715410862,0.156729754716042,-12.9536804149724,2.23954074018495e-38,5.41153223916914e-36,"FOXO3B","Up_Desert"
566.349874398756,2.08004314133617,0.160869834331971,12.9299762753767,3.04912928718285e-38,7.32258686790017e-36,"LST1","Up_Inflamed"
168.929514281049,2.58914799596223,0.20027236499576,12.928134123832,3.12306276234959e-38,7.45440803854723e-36,"SIGLEC7","Up_Inflamed"
8.43478625615828,-3.99301943714663,0.309169905216242,-12.9152914619998,3.69043996135577e-38,8.75528922953162e-36,"ENSG00000231449","Up_Desert"
28.5704652837116,3.43544159221726,0.266097883722689,12.9104431202372,3.93032754497521e-38,9.26823323783461e-36,"KLRB1","Up_Inflamed"
778.44704888596,1.83659169565003,0.142280895826092,12.9082100937492,4.04596705840192e-38,9.4837952395894e-36,"STXBP2","Up_Inflamed"
204.35813680228,2.25457736619482,0.174957916376433,12.8863981287017,5.36935397398637e-38,1.25109143637915e-35,"HCST","Up_Inflamed"
97.3215316269543,2.82010662862922,0.218885693830442,12.8839239297831,5.54434130441706e-38,1.28422035716808e-35,"IL2RB","Up_Inflamed"
21.2987228389956,3.53945418264022,0.274763084388521,12.8818403335266,5.69609235961276e-38,1.31160903186495e-35,"RNASE2CP","Up_Inflamed"
2.92591202236992,-4.42771484453267,0.344134194962361,-12.8662449397595,6.97096273377157e-38,1.59577974393853e-35,"TMEM184C-DT","Up_Desert"
109.338634455021,2.63548268625006,0.205023638333134,12.8545308613038,8.11164839992457e-38,1.84610742218051e-35,"GAPT","Up_Inflamed"
784.460217301384,2.75111157640637,0.214100836321923,12.8496068659432,8.64484555915526e-38,1.95608369602967e-35,"FOLR2","Up_Inflamed"
1176.8561413497,1.94280819100947,0.151232829572438,12.8464712093408,9.00240243248977e-38,2.02528185758513e-35,"THEMIS2","Up_Inflamed"
953.796995413822,1.93380220098558,0.151118959964186,12.7965557825694,1.71385432118498e-37,3.8336472801592e-35,"FERMT3","Up_Inflamed"
243.886606312153,1.83191868982126,0.143419158955648,12.7731797004037,2.31500452692161e-37,5.14891205717876e-35,"PCED1B","Up_Inflamed"
2460.14732068052,2.55667480592608,0.200276064510365,12.7657531726352,2.54675271068194e-37,5.63235225195731e-35,"APOC2","Up_Inflamed"
1319.92775614902,3.56967750700476,0.280479826860651,12.7270383291354,4.18411347938434e-37,9.20152371632022e-35,"LUM","Up_Inflamed"
1201.30701240568,2.06087930443668,0.161986879261978,12.7225076118891,4.43398613341895e-37,9.69655794372542e-35,"CD37","Up_Inflamed"
2083.20185634272,2.7251993552398,0.214339079800703,12.7144306011472,4.91677898032603e-37,1.06926285102701e-34,"HLA-DQB1","Up_Inflamed"
3397.60518934084,2.11759400841702,0.166715892043107,12.7018125414791,5.7775889240866e-37,1.24265779358995e-34,"MYOF","Up_Inflamed"
140.541102947262,-1.95418184374314,0.153850074316215,-12.7018583021716,5.77421115397399e-37,1.24265779358995e-34,"ENSG00000289295","Up_Desert"
414.721205301139,2.28128336619849,0.179620488487092,12.7005743354407,5.86973485610003e-37,1.25557798328981e-34,"RAC2","Up_Inflamed"
206.253190941026,3.84350330697038,0.302642959998601,12.6997941963961,5.92854050064806e-37,1.26126477118407e-34,"UBD","Up_Inflamed"
197.391421495193,2.2643697995745,0.178328679524162,12.697732106897,6.08681209038608e-37,1.28793653663872e-34,"KYNU","Up_Inflamed"
